agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,geometry
445,23,22,0,a,AM,189.7714,0,0.2692894096015609,0.15604101926662522,1086;1111;1112;2176;1090,3543;1369;3955;3956,"LINESTRING (-96.757377 43.520109, -96.8053131 43.5234088, -96.7879217 43.5793915, -96.698923 43.550299, -96.7337656 43.5203284)"
446,23,24,0,a,AM,922.4779,0,0.00844398738846796,0.0051522684897451826,1261;445,3555,"LINESTRING (-96.743619 43.51708, -96.7665108 43.4802642)"
447,24,1,0,a,AM,266.9906,0,0.14269424977895112,0.0945680546923555,1124;1125;2135,1380;3701,"LINESTRING (-96.7677258 43.5005936, -96.6616954 43.5622565, -96.7706759 43.5945269)"
448,24,2,0,a,AM,283.4234,0,0.3030665177780029,0.18833436917339963,79;929;936;862,1067;1072;1544,"LINESTRING (-96.7404981 43.4855773, -96.6904652 43.5102032, -96.813248 43.523519, -96.713614 43.606578)"
449,24,3,0,a,AM,712.6499,0,0.0348052699226166,0.021628340584213795,461;1797,2773,"LINESTRING (-96.7435457 43.4745273, -96.783137 43.590464)"
450,24,4,0,a,AM,362.4172,0,0.02937453661691589,0.014599129894344313,372;1421,3850,"LINESTRING (-96.739603 43.493841, -96.7555624 43.5552434)"
451,24,5,0,a,AM,326.3633,0,0.07905064104648162,0.04912989434431324,105;1189;1185,1479;1480,"LINESTRING (-96.761052 43.4767558, -96.763881 43.521016, -96.729901 43.562847)"
452,24,6,0,a,AM,241.7982,0,0.27108870461846246,0.16847731510254815,35;2056,3335,"LINESTRING (-96.7587333 43.4976285, -96.7130478 43.5803233)"
453,24,7,0,a,AM,384.3322,0,0.03405697885508343,0.021162212554381603,1841;1832;1833;1826,2919;2890;2891,"LINESTRING (-96.76521 43.501224, -96.805155 43.509257, -96.80961 43.508371, -96.676872 43.560359)"
454,24,8,0,a,AM,136.6255,0,0.2820215445553465,0.16359229334990677,203;204;205;2084,165;166;3452,"LINESTRING (-96.7442604 43.4974673, -96.7113259 43.4895836, -96.7113218 43.4894617, -96.7039021 43.5648001)"
455,24,9,0,a,AM,237.4095,0,0.044401324998586435,0.022075823492852704,236;1046,3354,"LINESTRING (-96.7588227 43.4840832, -96.734313 43.555116)"
456,24,10,0,a,AM,215.1027,0,0.9141979736247228,0.5681727781230578,663;2201;1411,742;3594,"LINESTRING (-96.7405408 43.4792383, -96.7548419 43.5421188, -96.725317 43.544687)"
457,24,11,0,a,AM,350.7227,0,0.013837496848032068,0.008595400870105655,228;1295,2453,"LINESTRING (-96.7516909 43.4876343, -96.7454376 43.5511938)"
458,24,12,0,a,AM,1773.3808,0,0.029520426144595928,0.01824114356743319,349;1989,3816,"LINESTRING (-96.7341 43.491771, -96.81144 43.528207)"
459,24,13,0,a,AM,1941.0358,0,0.010174090212135284,0.006270975761342449,281;304,3569,"LINESTRING (-96.7524459 43.4961987, -96.8165885 43.5063511)"
460,24,14,0,a,AM,415.2598,0,0.06230638882230276,0.03870105655686762,93;94;95;2103,85;86;3624,"LINESTRING (-96.7603276 43.4767248, -96.730158 43.4837749, -96.7301621 43.4849216, -96.753134 43.535794)"
461,24,15,0,a,AM,529.4182,0,0.04927044888294294,0.03062150403977626,113;1341,1732,"LINESTRING (-96.7316063 43.4815671, -96.7287963 43.5312472)"
462,24,16,0,a,AM,247.0591,0,0.2005759834875921,0.11825357364822872,67;1130;2172,1389;3943,"LINESTRING (-96.7337921 43.4896457, -96.8127052 43.5287751, -96.7051717 43.5503082)"
463,24,17,0,a,AM,234.8770,0,0.1887103371917613,0.11728402734617775,391;1239,2795,"LINESTRING (-96.7416967 43.4979587, -96.713828 43.538477)"
464,24,18,0,a,AM,1794.5679,0,0.004532373799069411,0.0025668116842759475,276;1775,3515,"LINESTRING (-96.7546133 43.4965703, -96.6574585 43.5502372)"
465,24,19,0,a,AM,454.0738,0,0.08618883900711055,0.052747047855811066,591;590;2021,650;3229,"LINESTRING (-96.7439077 43.4997106, -96.723616 43.490948, -96.7063265 43.5334482)"
466,24,20,0,a,AM,1606.9685,0,0.013431802119115708,0.007855811062771908,55;32,63,"LINESTRING (-96.7591305 43.4780394, -96.6993307 43.4943426)"
467,24,21,0,a,AM,703.4377,0,0.008094732328115799,0.005027967681789931,26;27,26,"LINESTRING (-96.7595701 43.4903453, -96.725704 43.496092)"
468,24,22,0,a,AM,338.8342,0,0.11564089490517399,0.07187072715972653,101;1388,1818,"LINESTRING (-96.7498282 43.4945895, -96.72375 43.520303)"
469,24,23,0,a,AM,1043.2521,0,0.008382246864863274,0.0051522684897451826,445;1261,3554,"LINESTRING (-96.7665108 43.4802642, -96.743619 43.51708)"
