name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,2277,613935215.0,,yes,,,"POLYGON ((-76.9538293 38.9835696, -76.9538139 38.983494, -76.9537704 38.9834993, -76.9537557 38.983436, -76.95388010000001 38.9834177, -76.9538857 38.9834439, -76.953896 38.9834425, -76.95389969999999 38.9834595, -76.9538895 38.9834612, -76.95389419999999 38.9834836, -76.95390020000001 38.9834828, -76.95391619999999 38.9835592, -76.9538293 38.9835696))",POINT (-76.95384382549064 38.9834888957702),146.2,35
,2308,613935293.0,,yes,,,"POLYGON ((-76.9564118 38.9804018, -76.9563682 38.9803659, -76.95639730000001 38.9803444, -76.9563421 38.9802988, -76.9564156 38.9802444, -76.95646290000001 38.9802834, -76.95647580000001 38.9802739, -76.9565273 38.9803163, -76.9565149 38.9803255, -76.95652200000001 38.9803314, -76.9564474 38.9803865, -76.9564403 38.9803807, -76.9564118 38.9804018))",POINT (-76.95643259759156 38.98032178112861),146.2,34
,937,612767920.0,,yes,,,"POLYGON ((-76.9302867 38.9981053, -76.930312 38.9979726, -76.93042370000001 38.9979856, -76.9303984 38.9981183, -76.9302867 38.9981053))",POINT (-76.93035520000001 38.99804545),145.6,15
,2469,613935576.0,,yes,,,"POLYGON ((-76.9587039 38.9829503, -76.9586898 38.9829391, -76.9586846 38.9829431, -76.9586177 38.98289, -76.9586475 38.9828672, -76.95861789999999 38.9828437, -76.9586846 38.9827925, -76.95871289999999 38.9828149, -76.9587215 38.9828083, -76.9587889 38.9828618, -76.9587396 38.9828996, -76.9587545 38.9829115, -76.9587039 38.9829503))",POINT (-76.95869716367916 38.98287029346604),145.4,34
Lot CC2,241,25170764.0,,parking,,,"POLYGON ((-76.9406012 38.9916973, -76.94066979999999 38.991724, -76.9407728 38.9915439, -76.9407042 38.9915172, -76.9406012 38.9916973))",POINT (-76.940687 38.9916206),145.2,21
,1096,612768782.0,,yes,,,"POLYGON ((-76.929838 38.9975452, -76.9298685 38.9974444, -76.9299915 38.9974669, -76.92995380000001 38.9975942, -76.9298826 38.9975814, -76.92989040000001 38.9975549, -76.929838 38.9975452))",POINT (-76.92991582643944 38.9975151298873),145.2,15
,1534,613050457.0,,yes,,,"POLYGON ((-76.9332441 38.9817252, -76.9332515 38.9817052, -76.93326140000001 38.9817074, -76.93327360000001 38.9816745, -76.93333010000001 38.9816871, -76.9333398 38.9816607, -76.9334183 38.9816783, -76.9334042 38.9817167, -76.9333762 38.9817104, -76.93333490000001 38.9818228, -76.93328219999999 38.981811, -76.9332955 38.9817748, -76.9332411 38.9817626, -76.9332541 38.9817274, -76.9332441 38.9817252))",POINT (-76.93332200546358 38.98173200406372),145.2,39
,1017,612768129.0,,yes,,,"POLYGON ((-76.9363778 38.9985998, -76.9363802 38.9985393, -76.9363864 38.9985394, -76.9363888 38.9984776, -76.9364973 38.9984802, -76.9364947 38.9985442, -76.93652160000001 38.9985448, -76.9365195 38.9985995, -76.93648469999999 38.9985986, -76.93648450000001 38.9986024, -76.9363778 38.9985998))",POINT (-76.93644555842468 38.99854378934374),145.1,14
,935,612767918.0,,yes,,,"POLYGON ((-76.93795129999999 38.999071, -76.9379464 38.9990412, -76.9379378 38.999042, -76.9379325 38.9990101, -76.9379454 38.9990088, -76.93793530000001 38.998947, -76.9380359 38.998937, -76.93804369999999 38.9989846, -76.93807099999999 38.9989819, -76.9380824 38.9990507, -76.9380517 38.9990537, -76.9380529 38.9990608, -76.93795129999999 38.999071))",POINT (-76.93800227940086 38.99900649231071),144.8,14
,1011,612768115.0,,yes,,,"POLYGON ((-76.9392594 38.9996631, -76.9392567 38.9996684, -76.93915440000001 38.9996368, -76.939213 38.9995216, -76.9393173 38.9995539, -76.9392799 38.9996273, -76.939308 38.999636, -76.9392895 38.9996724, -76.9392594 38.9996631))",POINT (-76.93923965843898 38.99959954785549),144.8,13
,1032,612768189.0,,yes,,,"POLYGON ((-76.92990589999999 38.9958824, -76.9299099 38.9958663, -76.92986670000001 38.9958598, -76.9298999 38.995725, -76.93000189999999 38.9957403, -76.9299685 38.9958756, -76.92995809999999 38.995874, -76.9299542 38.9958897, -76.92990589999999 38.9958824))",POINT (-76.92993417376763 38.99580425261031),144.8,15
,1754,613093691.0,,yes,,,"POLYGON ((-76.9326039 38.9771391, -76.9326219 38.9770868, -76.93265359999999 38.9770935, -76.9326714 38.9770417, -76.9327653 38.9770613, -76.9327583 38.9770818, -76.93276609999999 38.9770835, -76.9327309 38.977186, -76.93262729999999 38.9771643, -76.9326338 38.9771454, -76.9326039 38.9771391))",POINT (-76.93269169129726 38.9771147026621),144.8,47
,1845,613109252.0,,yes,,,"POLYGON ((-76.94872959999999 39.0029611, -76.94873219999999 39.0028777, -76.9487462 39.002878, -76.9487469 39.0028553, -76.9487896 39.0028561, -76.9487889 39.0028789, -76.9488247 39.0028796, -76.94882490000001 39.0028736, -76.9489032 39.0028751, -76.9489007 39.0029556, -76.948832 39.0029543, -76.94883179999999 39.002963, -76.94872959999999 39.0029611))",POINT (-76.94881266698545 39.00291470531429),144.8,4
,2108,613109682.0,,yes,,,"POLYGON ((-76.9498954 39.0028985, -76.94996399999999 39.002973, -76.9498306 39.0030477, -76.9497621 39.0029731, -76.9498954 39.0028985))",POINT (-76.94986302609675 39.00297308332866),144.7,3
,914,612767863.0,,yes,,,"POLYGON ((-76.93134070000001 38.9948338, -76.93134689999999 38.9947788, -76.9313777 38.9947809, -76.9313859 38.9947095, -76.9313969 38.9947103, -76.9313992 38.99469, -76.9314801 38.9946956, -76.9314778 38.9947158, -76.93148789999999 38.9947165, -76.93148239999999 38.9947648, -76.93148840000001 38.9947653, -76.93148429999999 38.9948013, -76.9314777 38.9948008, -76.9314747 38.9948276, -76.931377 38.9948208, -76.9313753 38.9948362, -76.93134070000001 38.9948338))",POINT (-76.93142382995538 38.99476615458648),144.6,23
,1427,613050249.0,,yes,,,"POLYGON ((-76.9443491 38.9781063, -76.94435369999999 38.9780263, -76.9445413 38.9780329, -76.9445367 38.9781129, -76.9443491 38.9781063))",POINT (-76.94444519999999 38.9780696),144.6,44
,2523,613935680.0,,yes,,,"POLYGON ((-76.9561226 38.9794688, -76.9560651 38.9794262, -76.95605980000001 38.9794306, -76.9560158 38.9793981, -76.9560451 38.979374, -76.956025 38.9793591, -76.9560168 38.9793659, -76.95598080000001 38.9793393, -76.9560314 38.9792977, -76.95618880000001 38.9794142, -76.9561226 38.9794688))",POINT (-76.95608382969355 38.97938569112382),144.6,42
,965,612767985.0,,yes,,,"POLYGON ((-76.9387309 38.999593, -76.9387203 38.9995615, -76.9387119 38.9995633, -76.93870889999999 38.9995543, -76.9386749 38.9995612, -76.9386634 38.999527, -76.9386975 38.99952, -76.93868209999999 38.9994745, -76.9387954 38.9994512, -76.9388249 38.9995388, -76.9388107 38.9995417, -76.93882170000001 38.9995744, -76.9387309 38.999593))",POINT (-76.93875155226443 38.99952230180367),144.5,13
,1603,613091751.0,,yes,,,"POLYGON ((-76.9538136 38.9768411, -76.95383889999999 38.9769186, -76.95375850000001 38.9769346, -76.9537661 38.976958, -76.9536848 38.9769742, -76.9536533 38.9768779, -76.9537263 38.9768634, -76.9537248 38.9768588, -76.9538136 38.9768411))",POINT (-76.95374349945561 38.97690449709026),144.4,43
,1475,613050338.0,,yes,,,"POLYGON ((-76.9314095 38.9783953, -76.9314368 38.9782941, -76.9314658 38.9782988, -76.93146729999999 38.9782931, -76.9314988 38.9782983, -76.9315076 38.9782659, -76.9315694 38.978276, -76.9315604 38.9783093, -76.9315647 38.97831, -76.9315414 38.9783964, -76.9314904 38.978388, -76.9314851 38.9784077, -76.9314095 38.9783953))",POINT (-76.93149232505286 38.97834034896499),144.2,47
,2267,613935193.0,,yes,,,"POLYGON ((-76.9585518 38.9864088, -76.9586963 38.9864381, -76.9586618 38.9865418, -76.9585682 38.9865228, -76.9585744 38.9865042, -76.9585235 38.9864939, -76.9585518 38.9864088))",POINT (-76.95861091672492 38.98647306581882),144.0,26
,1707,613093266.0,,yes,,,"POLYGON ((-76.9310423 38.9768839, -76.93095 38.9768657, -76.93095460000001 38.9768515, -76.9309339 38.9768474, -76.93096300000001 38.9767574, -76.930971 38.976759, -76.93097659999999 38.9767416, -76.931082 38.9767624, -76.9310761 38.9767808, -76.93108410000001 38.9767823, -76.931055 38.976872, -76.9310467 38.9768703, -76.9310423 38.9768839))",POINT (-76.93101037369448 38.97681239109072),143.8,47
,1340,613050071.0,,yes,,,"POLYGON ((-76.9337041 38.9808405, -76.933807 38.9808632, -76.9337585 38.9809977, -76.9336555 38.980975, -76.9337041 38.9808405))",POINT (-76.93373127005708 38.98091910979726),143.7,38
,2332,613935337.0,,yes,,,"POLYGON ((-76.9542994 38.9806685, -76.9544392 38.9806609, -76.9544442 38.9807172, -76.9544197 38.9807186, -76.95442509999999 38.980779, -76.9543092 38.9807853, -76.9542994 38.9806685))",POINT (-76.95436834790695 38.98072064738925),143.7,34
,737,612764452.0,,yes,,,"POLYGON ((-76.94685990000001 38.9987295, -76.94697650000001 38.9987257, -76.9469833 38.9988535, -76.94686660000001 38.9988572, -76.94685990000001 38.9987295))",POINT (-76.94692158329653 38.99879148337738),143.4,12
,782,612764504.0,,yes,,,"POLYGON ((-76.94959489999999 38.9984834, -76.94958889999999 38.9983727, -76.94970069999999 38.998369, -76.9497018 38.9983906, -76.94973160000001 38.9983896, -76.94973640000001 38.9984764, -76.94959489999999 38.9984834))",POINT (-76.94966008156369 38.99842712809652),143.1,11
,581,600878414.0,,yes,,,"POLYGON ((-76.9332831 38.977591, -76.9333791 38.9776082, -76.9333354 38.9777553, -76.9332395 38.9777381, -76.9332831 38.977591))",POINT (-76.93330927952475 38.97767313803536),142.9,47
,1688,613093200.0,,yes,,,"POLYGON ((-76.9456272 38.9769688, -76.9455109 38.9769424, -76.9455313 38.9768876, -76.9454989 38.9768802, -76.9455202 38.9768229, -76.94556300000001 38.9768326, -76.94556 38.9768405, -76.94560629999999 38.976851, -76.9455952 38.9768808, -76.94565780000001 38.976895, -76.94565179999999 38.9769111, -76.9456811 38.9769177, -76.9456651 38.9769606, -76.94563290000001 38.9769533, -76.9456272 38.9769688))",POINT (-76.94558140597861 38.976903745718),142.9,44
,1873,613109310.0,,yes,,,"POLYGON ((-76.94773859999999 39.0021572, -76.947776 39.0020201, -76.94788200000001 39.0020377, -76.94785539999999 39.0021351, -76.9478479 39.0021339, -76.9478371 39.0021735, -76.94773859999999 39.0021572))",POINT (-76.94780954245736 39.0020962447265),142.9,4
,2259,613935182.0,,yes,,,"POLYGON ((-76.9587994 38.9871588, -76.9586973 38.9871024, -76.9586745 38.9871276, -76.95864210000001 38.9871097, -76.9587227 38.9870164, -76.95885989999999 38.9870923, -76.9587994 38.9871588))",POINT (-76.95875394488024 38.98708931989435),142.8,26
Animal Science Service Building,197,24924848.0,,university,,,"POLYGON ((-76.94111289999999 38.9920858, -76.9411846 38.9919659, -76.9410829 38.9919292, -76.9410484 38.991987, -76.94101120000001 38.9920491, -76.94111289999999 38.9920858))",POINT (-76.94109791310891 38.99200750495919),142.4,21
,505,302354715.0,,yes,,,"POLYGON ((-76.9313578 39.002724, -76.9312113 39.0027061, -76.9312312 39.0026075, -76.9313777 39.0026253, -76.9313578 39.002724))",POINT (-76.93129451185565 39.0026657275765),142.3,7
,1640,613093115.0,,yes,,,"POLYGON ((-76.9302055 38.9776124, -76.9302108 38.977591, -76.93020660000001 38.9775904, -76.9302306 38.9774916, -76.9303026 38.9775023, -76.9303003 38.9775119, -76.93034230000001 38.9775181, -76.9303199 38.9776056, -76.9303079 38.9776038, -76.93029660000001 38.9776502, -76.93023719999999 38.9776414, -76.9302429 38.9776179, -76.9302055 38.9776124))",POINT (-76.9302707149867 38.97756729281372),142.0,47
,2035,613109584.0,,yes,,,"POLYGON ((-76.9481229 39.0022247, -76.94824269999999 39.0021619, -76.94829559999999 39.0022233, -76.94825419999999 39.002245, -76.94828510000001 39.0022808, -76.94820660000001 39.002322, -76.9481229 39.0022247))",POINT (-76.94821509273595 39.00224046039103),141.9,4
,745,612764460.0,,yes,,,"POLYGON ((-76.9473279 38.9993253, -76.9474441 38.9993209, -76.9474519 38.9994474, -76.9473357 38.9994518, -76.9473279 38.9993253))",POINT (-76.94738989999999 38.99938635),141.6,12
,2000,613109498.0,,yes,,,"POLYGON ((-76.95093850000001 39.003858, -76.95093079999999 39.0038613, -76.95089900000001 39.0038156, -76.9509912 39.0037765, -76.95102319999999 39.0038224, -76.9510392 39.0038156, -76.9510887 39.0038866, -76.9509881 39.0039293, -76.95093850000001 39.003858))",POINT (-76.95099411162033 39.00385255695505),141.6,3
,2346,613935363.0,,yes,,,"POLYGON ((-76.95818509999999 38.9813837, -76.9581331 38.981339, -76.95811740000001 38.9813502, -76.9580679 38.9813077, -76.9581542 38.9812465, -76.9581795 38.9812682, -76.9582104 38.9812463, -76.9582561 38.9812854, -76.95822630000001 38.9813066, -76.9582568 38.9813328, -76.95818509999999 38.9813837))",POINT (-76.95817142767748 38.98131003781081),141.5,34
,2626,613936105.0,,yes,,,"POLYGON ((-76.95702300000001 38.9786566, -76.9570166 38.9786218, -76.9569138 38.9786334, -76.9569108 38.9786173, -76.95688199999999 38.9786205, -76.9568735 38.9785746, -76.9569032 38.9785713, -76.9569024 38.9785669, -76.9570209 38.9785535, -76.9570216 38.9785576, -76.9570686 38.9785523, -76.9570873 38.9786493, -76.95702300000001 38.9786566))",POINT (-76.95699061419695 38.97859872030641),141.5,42
,1956,613109412.0,,yes,,,"POLYGON ((-76.947355 39.0029439, -76.9473572 39.0028582, -76.9474628 39.0028599, -76.9474629 39.0028549, -76.94753369999999 39.002856, -76.9475317 39.0029359, -76.9474609 39.0029348, -76.9474606 39.0029455, -76.947355 39.0029439))",POINT (-76.94744290832872 39.00289938546499),141.3,4
,2107,613109681.0,,yes,,,"POLYGON ((-76.9513681 39.0030709, -76.95136599999999 39.0030779, -76.95129129999999 39.0030642, -76.9513149 39.002986, -76.95138129999999 39.0029982, -76.95138590000001 39.0029829, -76.9514863 39.0030014, -76.9514602 39.0030879, -76.9513681 39.0030709))",POINT (-76.95139048163516 39.00303398837222),141.3,3
,830,612764735.0,,yes,,,"POLYGON ((-76.94654610000001 38.9991306, -76.9466614 38.9991265, -76.94666890000001 38.9992536, -76.94655349999999 38.9992577, -76.94654610000001 38.9991306))",POINT (-76.94660747580537 38.99919210915358),141.2,12
,831,612764736.0,,yes,,,"POLYGON ((-76.94688290000001 38.9991202, -76.94699869999999 38.9991164, -76.9470056 38.999243, -76.9468897 38.9992468, -76.94688290000001 38.9991202))",POINT (-76.94694422574155 38.99918160908229),141.2,12
,2330,613935335.0,,yes,,,"POLYGON ((-76.9557861 38.9792356, -76.9558789 38.9791491, -76.9559277 38.9791811, -76.9559084 38.9791991, -76.9559696 38.9792392, -76.9558923 38.9793113, -76.9558346 38.9792736, -76.9558385 38.9792699, -76.9557861 38.9792356))",POINT (-76.95587916376536 38.97923224047048),141.2,42
,754,612764469.0,,yes,,,"POLYGON ((-76.9465581 38.9993504, -76.9466742 38.9993464, -76.94668129999999 38.9994726, -76.94656519999999 38.9994766, -76.9465581 38.9993504))",POINT (-76.9466197 38.9994115),141.1,12
,1312,613049958.0,,yes,,,"POLYGON ((-76.93723730000001 38.9796672, -76.9372659 38.9795893, -76.9374401 38.9796282, -76.9374115 38.9797061, -76.93723730000001 38.9796672))",POINT (-76.9373387 38.9796477),141.1,38
,887,612765077.0,,yes,,,"POLYGON ((-76.9465352 38.9989393, -76.9466511 38.9989354, -76.94665809999999 38.9990618, -76.9465422 38.9990657, -76.9465352 38.9989393))",POINT (-76.94659665000002 38.99900055),141.0,12
,1125,613049543.0,,yes,,,"POLYGON ((-76.932587 38.980138, -76.93254899999999 38.9801295, -76.9325475 38.9801338, -76.9323821 38.9800968, -76.9324032 38.9800394, -76.9324197 38.9800431, -76.9324295 38.9800163, -76.93253079999999 38.980039, -76.93252149999999 38.9800643, -76.9325664 38.9800744, -76.93255929999999 38.9800938, -76.9325999 38.9801029, -76.932587 38.980138))",POINT (-76.93248506968764 38.98008032001201),141.0,39
,1634,613093103.0,,yes,,,"POLYGON ((-76.9323344 38.9776307, -76.9323421 38.977607, -76.9323376 38.9776061, -76.93236899999999 38.9775089, -76.9324852 38.9775318, -76.93245330000001 38.9776302, -76.93244660000001 38.9776289, -76.9324393 38.9776514, -76.9323344 38.9776307))",POINT (-76.93240766761916 38.97757985341809),141.0,47
,1077,612768579.0,,yes,,,"POLYGON ((-76.93035999999999 38.9976837, -76.9303898 38.9975535, -76.9304059 38.997556, -76.9304118 38.9975321, -76.9304435 38.9975369, -76.9304415 38.9975451, -76.93049569999999 38.9975533, -76.9304655 38.9976744, -76.9304432 38.997671, -76.93043710000001 38.9976954, -76.93035999999999 38.9976837))",POINT (-76.93042676899586 38.99761530192246),140.9,15
,1259,613049847.0,,yes,,,"POLYGON ((-76.9304762 38.9824499, -76.9305129 38.9823535, -76.93061779999999 38.9823778, -76.9306011 38.9824216, -76.9306648 38.9824364, -76.9306447 38.982489, -76.9304762 38.9824499))",POINT (-76.93056588923901 38.98242417277785),140.8,39
,707,612764383.0,,yes,,,"POLYGON ((-76.9585816 38.9908546, -76.95855469999999 38.9908584, -76.9585288 38.9907449, -76.9586343 38.9907302, -76.9586602 38.9908435, -76.9586506 38.9908448, -76.958658 38.9908772, -76.958589 38.9908868, -76.9585816 38.9908546))",POINT (-76.9585984621383 38.99080549286163),140.7,18
Vigilante Coffee,394,207085455.0,,cafe,,,"POLYGON ((-76.933898 38.9921571, -76.9339612 38.992015, -76.9338965 38.9919976, -76.9338877 38.9920174, -76.9338561 38.992009, -76.9338017 38.9921312, -76.933898 38.9921571))",POINT (-76.93388170763595 38.99207645980029),140.5,22
,2002,613109504.0,,yes,,,"POLYGON ((-76.94816059999999 39.0037487, -76.9482091 39.0037107, -76.9482852 39.0037699, -76.9482371 39.0038075, -76.9482446 39.0038133, -76.94817070000001 39.0038711, -76.9480934 39.003811, -76.9481668 39.0037535, -76.94816059999999 39.0037487))",POINT (-76.94819010873402 39.00379142385729),140.5,4
,2339,613935351.0,,yes,,,"POLYGON ((-76.9590187 38.9820695, -76.9589627 38.9820293, -76.9589527 38.9820377, -76.9588632 38.9819733, -76.9589149 38.9819294, -76.9589538 38.9819574, -76.9589759 38.9819387, -76.9590826 38.9820153, -76.9590187 38.9820695))",POINT (-76.95897463824481 38.9819963381094),140.5,34
,1341,613050074.0,,yes,,,"POLYGON ((-76.9326332 38.9792229, -76.9328008 38.9792589, -76.93277070000001 38.9793443, -76.9326918 38.9793273, -76.9326947 38.9793191, -76.93260600000001 38.9793, -76.9326332 38.9792229))",POINT (-76.93270481045109 38.97928196702155),140.4,47
,2253,613935164.0,,yes,,,"POLYGON ((-76.9471597 38.9782621, -76.9472104 38.9782683, -76.9472165 38.9782379, -76.9473009 38.9782482, -76.9472935 38.978285, -76.94726989999999 38.9782821, -76.9472504 38.9783792, -76.9471389 38.9783656, -76.9471597 38.9782621))",POINT (-76.94721496907303 38.9783089982982),140.4,44
,2372,613935409.0,,yes,,,"POLYGON ((-76.9501965 38.9831665, -76.9501964 38.9831633, -76.95010430000001 38.9831646, -76.9501025 38.9830842, -76.9502504 38.9830822, -76.95025099999999 38.9831055, -76.9503228 38.9831045, -76.9503237 38.9831434, -76.9502395 38.9831446, -76.95023999999999 38.9831659, -76.9501965 38.9831665))",POINT (-76.95019775849926 38.98312351836324),140.4,35
Lot 16b,2766,698412654.0,,parking,,,"POLYGON ((-76.93524069999999 38.9848197, -76.9352488 38.9847716, -76.93495059999999 38.9847413, -76.9349426 38.9847895, -76.93524069999999 38.9848197))",POINT (-76.93509562966607 38.98478051882967),140.3,30
,1016,612768127.0,,yes,,,"POLYGON ((-76.9449077 38.9987631, -76.94499399999999 38.9987131, -76.9450289 38.9987498, -76.9450654 38.9987286, -76.94511369999999 38.9987795, -76.944991 38.9988506, -76.9449077 38.9987631))",POINT (-76.94500802904169 38.99877845370791),140.2,12
