WKT,FID,APN,DBT_BEGIN,BEGIN_DATE,FLOOR,ADDRESS,AREA,Shape_Leng,SHAPE_Le_1,SHAPE_Area
"MULTIPOLYGON (((-12460778.8007 3950160.8272,-12460778.6088 3950122.3396,-12460816.9113 3950121.6882,-12460817.0488 3950149.228,-12460817.1859 3950176.7188,-12460817.1886 3950177.2535,-12460778.8865 3950178.0581,-12460778.8007 3950160.8272)))","43374",13317086B,2008/06/09,1900/01/01,"1",46 E 15TH ST,15940.000000000000000,513.641776091999986,187.903772705000108,15940.114451299999928
"MULTIPOLYGON (((-12461275.4378 3952147.1247,-12461275.4362 3952140.378,-12461276.6078 3952140.3777,-12461276.6064 3952134.539,-12461279.8023 3952134.5383,-12461279.8017 3952132.0892,-12461284.7681 3952132.088,-12461284.7691 3952136.2667,-12461287.2429 3952136.2661,-12461287.2437 3952139.3703,-12461289.8197 3952139.3697,-12461289.8251 3952146.8962,-12461278.3487 3952147.1241,-12461275.4378 3952147.1247)))","44060","13229234",2008/06/05,1900/01/01,"1",154 W 5TH ST,1259.000000000000000,160.267481105000002,58.617165681311015,1258.530980029999910
"MULTIPOLYGON (((-12461251.5305 3951090.0276,-12461251.5119 3951088.0117,-12461298.5731 3951087.4159,-12461298.5918 3951089.4319,-12461298.6766 3951098.5955,-12461251.6153 3951099.1913,-12461251.5305 3951090.0276)))","46336","13242064",2008/06/09,1900/01/01,"1",934 S MAPLE AVE,3935.000000000000000,319.001869988999999,116.490199836259649,3934.533329060000142
"MULTIPOLYGON (((-12458344.9746 3950680.8673,-12458367.751 3950680.8784,-12458367.6156 3950723.9936,-12458344.8389 3950724.0311,-12458344.9746 3950680.8673)))","46501","13262054",2008/04/30,1900/01/01,"1",1340 E HALL ST,7348.000000000000000,360.247318665000023,131.832559497844329,7347.587015420000171
"MULTIPOLYGON (((-12461817.9229 3950947.2378,-12461817.9132 3950899.586,-12461838.7062 3950899.6375,-12461838.8208 3950947.2895,-12461817.9229 3950947.2378)))","49427","12470083",2008/06/09,1900/01/01,"1",514 W 11TH ST,7428.000000000000000,374.275005775000011,136.994966512416966,7427.735434229999555
"MULTIPOLYGON (((-12461293.6192 3951956.9685,-12461292.0582 3951956.9688,-12461292.058 3951956.2305,-12461286.8929 3951956.2318,-12461286.8926 3951954.7257,-12461284.9905 3951954.7262,-12461284.9895 3951950.519,-12461286.2729 3951950.5187,-12461286.2721 3951946.9837,-12461298.9958 3951946.7923,-12461299.0276 3951954.7075,-12461299.0283 3951957.4136,-12461293.6193 3951957.4149,-12461293.6192 3951956.9685)))","50030","13229339",2008/06/05,1900/01/01,"1",154 W 5TH ST  222,980.000000000000000,134.298559834999992,49.100104203511194,979.867932164999957
"MULTIPOLYGON (((-12461424.1811 3950892.2221,-12461429.2937 3950892.1919,-12461429.2941 3950893.7129,-12461430.5244 3950893.7125,-12461430.5424 3950905.3195,-12461430.9308 3950905.3194,-12461430.8899 3950907.5058,-12461424.2864 3950907.5693,-12461424.1811 3950892.2221)))","50067","13245111",2008/06/09,1900/01/01,"1",1028 S ASH AVE  4,715.000000000000000,120.202191400000004,43.997552349200440,714.487647183000036
"MULTIPOLYGON (((-12461302.3849 3952016.3593,-12461302.3841 3952013.108,-12461307.7567 3952013.0289,-12461307.7666 3952013.5048,-12461309.2429 3952013.4736,-12461309.2594 3952014.2594,-12461314.1136 3952014.1568,-12461314.1472 3952015.7657,-12461315.9098 3952015.7285,-12461315.9965 3952019.8716,-12461314.6942 3952019.8991,-12461314.7679 3952023.4172,-12461302.4045 3952023.4449,-12461302.3849 3952016.3593)))","50589","13229297",2008/06/05,1900/01/01,"1",154 W 5TH ST,936.000000000000000,131.299519107000009,48.005143073486629,935.527923299000008
"MULTIPOLYGON (((-12460801.5273 3951693.3353,-12460814.2974 3951693.2831,-12460814.4826 3951748.5476,-12460801.7126 3951748.6153,-12460801.5273 3951693.3353)))","50905","13227077",2008/07/30,2008/06/11,"1",119 E 6TH ST,5277.000000000000000,371.561283552000020,136.085507022210408,5277.301346969999940
"MULTIPOLYGON (((-12462108.9538 3951553.3614,-12462108.95 3951541.0267,-12462116.6872 3951541.0243,-12462116.7591 3951547.1593,-12462116.8318 3951553.4142,-12462108.9538 3951553.3614)))","50919","12434058",2008/06/04,1900/01/01,"1",700 W UNIVERSITY DR  136,722.000000000000000,110.249448663999999,40.340821678422152,721.667284309000024
"MULTIPOLYGON (((-12458882.0733 3950597.3659,-12458890.6923 3950597.1463,-12458891.2045 3950615.8285,-12458882.6492 3950616.0652,-12458882.0733 3950597.3659)))","52302","13273304",2008/04/30,1900/01/01,"1",1215 E LEMON ST,1201.000000000000000,149.119804632000012,54.577757069766747,1201.155920200000082
"MULTIPOLYGON (((-12458969.2901 3951090.0027,-12458969.4439 3951029.2009,-12458996.786 3951033.7919,-12458996.9047 3951094.956,-12458969.2901 3951090.0027)))","53641","13273174",2008/04/30,1900/01/01,"1",1130 E ORANGE ST,12531.000000000000000,485.603934079999988,177.746392962905759,12530.725864800000636
"MULTIPOLYGON (((-12461212.1727 3951743.273,-12461212.1138 3951731.8201,-12461207.0013 3951731.8467,-12461206.9746 3951726.6663,-12461201.6068 3951726.694,-12461201.5265 3951711.0756,-12461181.3828 3951711.1801,-12461181.3526 3951705.3329,-12461169.906 3951705.3922,-12461169.8783 3951699.9993,-12461164.722 3951700.026,-12461164.6957 3951694.9298,-12461160.8523 3951694.9498,-12461160.7475 3951674.5577,-12461164.6202 3951674.5376,-12461164.5882 3951668.3423,-12461185.5597 3951668.2334,-12461185.5914 3951674.4177,-12461239.4952 3951674.1377,-12461239.5738 3951689.4374,-12461243.4963 3951696.3549,-12461244.0253 3951697.5111,-12461244.3473 3951698.7417,-12461244.8088 3951701.4389,-12461244.9132 3951702.5556,-12461244.8468 3951703.6752,-12461244.611 3951704.7716,-12461244.2115 3951705.8189,-12461243.6576 3951706.7927,-12461239.694 3951712.6668,-12461239.529 3951722.8001,-12461239.5994 3951738.6949,-12461232.953 3951738.1326,-12461230.3869 3951738.3585,-12461227.8924 3951739.0033,-12461225.5365 3951740.0498,-12461223.3829 3951741.4697,-12461221.4898 3951743.2246,-12461212.1727 3951743.273)))","53955","13230723",2012/02/23,2012/12/13,"1",,29333.000000000000000,840.463054886999885,307.313224207697658,29282.201771399999416
"MULTIPOLYGON (((-12461112.6354 3950743.8727,-12461165.9352 3950743.3839,-12461166.1387 3950761.7102,-12461112.8388 3950762.1988,-12461112.6354 3950743.8727)))","54174",13245028A,2008/06/09,1900/01/01,"1",1162 S MILL AVE,7305.000000000000000,392.200935308999988,143.258839282362032,7305.027149249999638
"MULTIPOLYGON (((-12462047.4099 3950383.788,-12462047.4353 3950376.0907,-12462066.406 3950376.1461,-12462066.3806 3950383.8433,-12462047.4099 3950383.788)))","54585","12466770",2008/06/09,1900/01/01,"1",1328 S MITCHELL DR,1092.000000000000000,146.000812174999993,53.336145310050362,1092.012710890000108
"MULTIPOLYGON (((-12461420.6067 3951234.4171,-12461379.8941 3951234.7746,-12461379.3809 3951216.4503,-12461379.1308 3951207.5164,-12461431.1915 3951206.8955,-12461432.3241 3951206.882,-12461432.3398 3951215.9854,-12461432.3714 3951234.3137,-12461426.4442 3951234.3658,-12461426.4447 3951236.1987,-12461420.6071 3951236.25,-12461420.6067 3951234.4171)))","54721",13242073B,2008/06/09,2004/01/15,"1",902 S ASH AVE,10885.000000000000000,448.873082739999973,164.042932837337958,10884.672718200001327
"MULTIPOLYGON (((-12461588.6646 3951772.2343,-12461606.9079 3951772.2882,-12461606.9153 3951800.2563,-12461588.6721 3951800.2794,-12461588.6646 3951772.2343)))","55609",12433016B,2008/06/04,1900/01/01,"1",522 S FARMER AVE,3820.000000000000000,252.800479104999994,92.499796231062561,3820.004921220000142
"MULTIPOLYGON (((-12460949.9261 3950328.0147,-12460977.2875 3950327.7366,-12460977.2991 3950382.3772,-12460949.9376 3950382.6435,-12460949.9261 3950328.0147)))","56559","13317036",2008/06/09,1900/01/01,"1",18 E 14TH ST,11179.000000000000000,448.123186364999981,163.995011575250885,11179.355314799999178
"MULTIPOLYGON (((-12459140.3849 3951425.3856,-12459140.4001 3951414.7454,-12459143.2624 3951414.7494,-12459143.2603 3951416.2582,-12459149.8214 3951416.2677,-12459149.819 3951417.9735,-12459148.695 3951417.9718,-12459148.6904 3951421.2255,-12459149.8143 3951421.2271,-12459149.8118 3951422.9065,-12459148.6355 3951422.9047,-12459148.632 3951425.3976,-12459140.3849 3951425.3856)))","56716","13273187",2008/04/30,1900/01/01,"1",1111 E UNIVERSITY DR,626.000000000000000,115.870863416000006,42.375543781787776,626.421545453000022
"MULTIPOLYGON (((-12462102.7614 3950391.1744,-12462102.8239 3950372.1148,-12462108.661 3950372.1319,-12462108.5986 3950391.1917,-12462102.7614 3950391.1744)))","56726","12466763",2008/06/09,1900/01/01,"1",628 W 14TH ST,832.000000000000000,136.000186686000006,49.793955307778909,832.004461663000029
"MULTIPOLYGON (((-12461591.2451 3952196.9781,-12461608.7592 3952196.9609,-12461608.7668 3952204.5373,-12461591.2526 3952204.5543,-12461591.2451 3952196.9781)))","57269","12432115",2010/11/02,2010/10/14,"1",330 S FARMER AVE  110,992.000000000000000,137.333696457999991,50.180924220372027,992.008386421999944
"MULTIPOLYGON (((-12459131.9556 3951358.3642,-12459131.9706 3951347.9307,-12459140.2548 3951347.9426,-12459140.2516 3951350.2359,-12459141.2782 3951350.2374,-12459141.2756 3951352.0665,-12459140.1972 3951352.065,-12459140.1928 3951355.1312,-12459141.3222 3951355.133,-12459141.3195 3951357.0398,-12459134.8255 3951357.0304,-12459134.8235 3951358.3683,-12459131.9556 3951358.3642)))","59054","13273200",2008/04/30,1900/01/01,"1",1111 E UNIVERSITY DR  114,620.000000000000000,114.156295494999995,41.747343289188208,620.316675211999950
"MULTIPOLYGON (((-12461788.6677 3950225.6536,-12461788.4156 3950189.6393,-12461813.9541 3950189.7486,-12461814.2063 3950225.7805,-12461788.6677 3950225.6536)))","59068","12465079",2008/06/09,1900/01/01,"1",516 W 15TH ST,6880.000000000000000,336.578332597999974,123.125614114209043,6879.910700780000298
"MULTIPOLYGON (((-12461613.7224 3952642.3536,-12461613.688 3952639.9854,-12461611.5322 3952640.0169,-12461610.9804 3952639.4785,-12461610.9451 3952637.0448,-12461611.4821 3952636.4895,-12461611.3396 3952626.6585,-12461623.1089 3952626.4864,-12461623.1396 3952628.6114,-12461623.3367 3952642.2129,-12461618.8643 3952642.2783,-12461617.9709 3952643.2024,-12461614.6422 3952643.2511,-12461613.7224 3952642.3536)))","59375","12424071",2008/06/04,2000/12/13,"1",425 W RIO SALADO PKWY  116,1387.000000000000000,153.616580505000002,56.205009995417335,1386.751920850000033
"MULTIPOLYGON (((-12461626.3164 3952067.569,-12461626.3736 3952058.2211,-12461652.8265 3952058.3846,-12461652.7693 3952067.7323,-12461626.3164 3952067.569)))","59376","12432148",2010/11/02,2010/10/14,"1",372 S FARMER AVE,1849.000000000000000,196.000429553000004,71.602759320972439,1848.757047040000089
"MULTIPOLYGON (((-12461679.8558 3951680.8595,-12461679.839 3951619.2748,-12461698.082 3951619.3287,-12461698.0989 3951680.9133,-12461679.8558 3951680.8595)))","59596","12433029",2008/06/04,1900/01/01,"1",420 W 7TH ST,8400.000000000000000,436.002156244999981,159.655563563672359,8400.041010420000021
"MULTIPOLYGON (((-12458995.2777 3950084.4734,-12458991.6482 3950088.1311,-12458991.5371 3950066.1454,-12459029.816 3950066.1638,-12459029.9032 3950083.4123,-12459029.9897 3950100.5166,-12459030.0762 3950117.6209,-12459030.1627 3950134.7252,-12459030.2492 3950151.8296,-12459030.3349 3950168.7912,-12459017.5931 3950168.7852,-12458992.0558 3950168.7727,-12458991.9445 3950146.7776,-12458995.6112 3950150.4445,-12459017.5004 3950150.4551,-12459017.4168 3950133.9614,-12459017.3337 3950117.4676,-12459017.2501 3950100.9758,-12459017.1669 3950084.484,-12458995.2777 3950084.4734)))","60199","13309148",2008/04/30,2005/08/22,"1",,16880.000000000000000,938.123530564000021,343.256936513809308,16880.315724399999453
"MULTIPOLYGON (((-12459819.7125 3950505.4577,-12459872.1572 3950504.9523,-12459872.9389 3950614.1134,-12459820.4941 3950614.5695,-12459819.7125 3950505.4577)))","60323",13251111A,2008/06/09,2008/03/11,"1",640 E APACHE BLVD,42805.000000000000000,883.028918396999984,323.172416639514040,42804.886906899999303
"MULTIPOLYGON (((-12459637.7715 3950390.2784,-12459637.888 3950468.7195,-12459636.7936 3950468.7299,-12459636.7908 3950466.8973,-12459636.7092 3950411.9151,-12459636.6772 3950390.289,-12459637.7715 3950390.2784)))","61741","13313008",2008/06/09,2006/08/23,"1",801 E APACHE BLVD,642.000000000000000,434.013479372000006,159.070973634752363,641.998776229999976
"MULTIPOLYGON (((-12460561.9819 3951576.0707,-12460579.974 3951576.0004,-12460594.5682 3951575.9435,-12460609.7097 3951575.8843,-12460609.7771 3951596.0823,-12460594.6355 3951596.1414,-12460580.0413 3951596.1984,-12460561.9846 3951596.2689,-12460561.9819 3951576.0707)))","61848",13227108A,2008/06/05,1900/01/01,"1",706 S COLLEGE AVE,7213.000000000000000,372.003059463999989,135.917340905004949,7212.663857739999912
"MULTIPOLYGON (((-12458645.0029 3951411.7084,-12458645.307 3951411.7089,-12458646.584 3951411.7111,-12458646.5853 3951410.8863,-12458647.3162 3951410.1544,-12458647.9015 3951410.1552,-12458650.6302 3951410.1596,-12458650.5979 3951427.2049,-12458650.5861 3951428.3046,-12458649.3547 3951428.3026,-12458643.3802 3951428.2931,-12458642.1792 3951428.291,-12458642.1856 3951424.2435,-12458642.1879 3951422.8469,-12458642.145 3951422.8036,-12458640.4644 3951421.1097,-12458639.6368 3951421.1084,-12458639.6427 3951417.3816,-12458639.6459 3951415.335,-12458638.9162 3951415.3338,-12458638.923 3951411.1444,-12458644.8215 3951411.1538,-12458644.8217 3951410.9751,-12458645.0041 3951410.9753,-12458645.0029 3951411.7084)))","63138","13273458",2008/04/30,2007/08/17,"3",1275 E UNIVERSITY DR  320,84.000000000000000,163.181553763000011,59.710302365101221,1325.358938500000022
"MULTIPOLYGON (((-12461310.4399 3950807.9995,-12461364.6118 3950807.4723,-12461364.6235 3950831.2989,-12461310.5744 3950831.8249,-12461310.4399 3950807.9995)))","65245","13245063",2008/06/09,1900/01/01,"1",1105 S ASH AVE,9641.000000000000000,426.647385552999992,155.878507232010804,9640.933183859999190
"MULTIPOLYGON (((-12461253.3218 3951280.6308,-12461253.1352 3951262.3036,-12461300.3146 3951261.7063,-12461300.495 3951280.0335,-12461300.6755 3951298.3607,-12461253.5084 3951298.9579,-12461253.3218 3951280.6308)))","66700",13242008A,2008/06/09,1900/01/01,"1",106 W 9TH ST,12930.000000000000000,458.611100691999980,167.666437858904288,12930.515308099998947
"MULTIPOLYGON (((-12462026.4764 3950753.8271,-12462026.3015 3950713.2802,-12462026.3003 3950713.0304,-12462047.1576 3950713.052,-12462047.2431 3950753.9572,-12462026.4764 3950753.8271)))","67020","12467154",2008/06/09,1900/01/01,"1",1125 S JUDD ST,6358.000000000000000,336.990542506999986,123.326788159999708,6357.544443570000112
"MULTIPOLYGON (((-12461943.5201 3950797.4367,-12461922.7725 3950797.3872,-12461922.791 3950771.5042,-12461943.5121 3950771.6343,-12461964.1757 3950771.7638,-12461964.2384 3950797.4857,-12461943.5201 3950797.4367)))","67021","12470149",2008/06/09,1900/01/01,"1",1118 S ROOSEVELT ST,7993.000000000000000,367.880981394000003,134.456514225505828,7992.860499860000346
"MULTIPOLYGON (((-12461750.899 3951573.2805,-12461750.8924 3951572.039,-12461752.8127 3951572.0288,-12461752.7965 3951568.909,-12461750.9685 3951568.9186,-12461750.9463 3951564.6918,-12461766.1381 3951564.5789,-12461766.159 3951568.55,-12461764.404 3951568.5594,-12461764.4283 3951573.2011,-12461764.4254 3951573.328,-12461750.899 3951573.2805)))","67339","12433115",2008/06/04,1900/01/01,"1",510 W UNIVERSITY DR  111,881.000000000000000,141.066812585999998,51.550150029087369,880.619602786999963
"MULTIPOLYGON (((-12458561.3877 3950824.0,-12458550.4166 3950823.9632,-12458550.537 3950785.432,-12458573.5214 3950785.509,-12458573.4011 3950824.0402,-12458561.3877 3950824.0)))","67693","13262012",2008/04/30,1900/01/01,"1",1308 E LEMON ST,6623.000000000000000,336.239929342999972,123.031933868420666,6622.558950710000317
"MULTIPOLYGON (((-12458973.9817 3950201.7516,-12458974.0647 3950218.2453,-12458948.505 3950218.2329,-12458948.4216 3950201.7391,-12458973.9817 3950201.7516)))","68579","13309109",2008/04/30,2005/08/22,"1",1407 S TERRACE RD,3153.000000000000000,230.126156441999996,84.107725758654354,3152.804187679999814
"MULTIPOLYGON (((-12461924.2679 3951928.4227,-12461946.9327 3951928.532,-12461947.4676 3951983.0365,-12461924.4622 3951983.0547,-12461924.2679 3951928.4227)))","69043","12431028",2008/06/04,1900/01/01,"1",408 S ROOSEVELT ST,9316.000000000000000,422.890303820999975,154.809940914639355,9315.939803130000655
"MULTIPOLYGON (((-12461834.3225 3951797.9946,-12461834.3758 3951773.5552,-12461841.6731 3951773.5681,-12461841.6198 3951798.0106,-12461834.3225 3951797.9946)))","71880","12433319",2008/08/05,2006/01/19,"1",554 W 6TH ST,1333.000000000000000,173.346970185000004,63.476645178368898,1333.472053429999960
"MULTIPOLYGON (((-12461201.4791 3952029.1322,-12461210.4652 3952029.0174,-12461219.8718 3952028.8973,-12461230.9713 3952028.7555,-12461231.1141 3951986.4586,-12461238.4117 3951986.4484,-12461238.2442 3952036.0284,-12461201.4808 3952036.4098,-12461201.4791 3952029.1322)))","74626","13229231",2008/06/05,1900/01/01,"1",401 S MAPLE AVE,4318.000000000000000,472.081326455000010,172.712615345827714,4318.495903510000062
"MULTIPOLYGON (((-12461606.902 3951750.2935,-12461588.6588 3951750.2396,-12461588.6535 3951730.2611,-12461606.8967 3951730.315,-12461625.1398 3951730.369,-12461625.1452 3951750.3475,-12461606.902 3951750.2935)))","76646",12433020B,2008/06/04,1900/01/01,"1",600 S FARMER AVE,5450.000000000000000,309.001687821000019,112.930020516442994,5450.032808449999720
"MULTIPOLYGON (((-12461264.9239 3950344.654,-12461283.1641 3950344.4763,-12461283.5692 3950407.8602,-12461265.3285 3950407.9925,-12461264.9239 3950344.654)))","76776","13318016",2008/06/09,1900/01/01,"1",32 W HUDSON LN,8643.000000000000000,445.739385409000022,163.207232142866985,8643.490730479999911
"MULTIPOLYGON (((-12461184.3821 3951871.3481,-12461211.5889 3951871.1981,-12461211.7405 3951899.2215,-12461202.8142 3951899.3253,-12461193.743 3951899.4307,-12461184.3916 3951899.5393,-12461184.3821 3951871.3481)))","78370","13230971",2008/06/05,1900/01/01,"1",25 W 5TH ST,5732.000000000000000,302.877286796000021,110.772971546835834,5732.376340929999969
"MULTIPOLYGON (((-12461210.4573 3951986.4874,-12461219.7057 3951986.4745,-12461219.8718 3952028.8973,-12461210.4652 3952029.0174,-12461210.4573 3951986.4874)))","78553","13229048",2008/06/05,1900/01/01,"1",401 S MAPLE AVE,2962.000000000000000,282.871580214999994,103.608901553870339,2962.130608920000213
"MULTIPOLYGON (((-12461309.2216 3950592.7347,-12461364.1996 3950592.253,-12461364.298 3950616.0782,-12461309.3199 3950616.5599,-12461309.2216 3950592.7347)))","78570","13245076",2008/06/09,1900/01/01,"1",1209 S ASH AVE,9796.000000000000000,431.404533823999998,157.611126404781714,9795.601303460000054
"MULTIPOLYGON (((-12458400.6228 3951011.3374,-12458400.6856 3950976.8816,-12458426.9541 3950976.9061,-12458427.0446 3951011.3622,-12458400.6228 3951011.3374)))","79028","13259017",2008/04/30,1900/01/01,"1",1334 E ORANGE ST,6788.000000000000000,332.420493919000023,121.602399140718902,6787.734954790000302
