o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
4,A4,33,Gate8,0.5956648067967115,"LINESTRING (-111.926268 33.4288957,-111.931375 33.432364)"
4,A4,34,Gate9,0.3362862501367498,"LINESTRING (-111.926268 33.4288957,-111.925925 33.432364)"
4,A4,35,Gate10,0.651490512245293,"LINESTRING (-111.926268 33.4288957,-111.920475 33.432364)"
4,A4,36,Gate11,1.0852217743676105,"LINESTRING (-111.926268 33.4288957,-111.915025 33.429194)"
4,A4,37,Gate12,1.119668992081439,"LINESTRING (-111.926268 33.4288957,-111.915025 33.426024)"
4,A4,38,Gate13,1.2315550963728743,"LINESTRING (-111.926268 33.4288957,-111.915025 33.422854)"
4,A4,39,Gate14,1.4024671868818914,"LINESTRING (-111.926268 33.4288957,-111.915025 33.419684)"
4,A4,40,Gate15,1.6137587850933313,"LINESTRING (-111.926268 33.4288957,-111.915025 33.416514)"
4,A4,41,Gate16,1.6012229812003542,"LINESTRING (-111.926268 33.4288957,-111.920475 33.413345)"
4,A4,42,Gate17,1.500854286734576,"LINESTRING (-111.926268 33.4288957,-111.925925 33.413345)"
4,A4,43,Gate18,1.5793326787083306,"LINESTRING (-111.926268 33.4288957,-111.931375 33.413345)"
4,A4,44,Gate19,1.8135874380912338,"LINESTRING (-111.926268 33.4288957,-111.936825 33.413345)"
4,A4,45,Gate20,2.1533663521817052,"LINESTRING (-111.926268 33.4288957,-111.942275 33.413345)"
5,A5,1,A1,2.1965967888429394,"LINESTRING (-111.9196324 33.4294071,-111.9423966 33.4292176)"
5,A5,2,A2,1.6788713124386638,"LINESTRING (-111.9196324 33.4294071,-111.9370258 33.4298654)"
5,A5,3,A3,1.1363571389046776,"LINESTRING (-111.9196324 33.4294071,-111.9314053 33.4290999)"
5,A5,4,A4,0.6421711369247013,"LINESTRING (-111.9196324 33.4294071,-111.926268 33.4288957)"
5,A5,5,A5,0.0,"LINESTRING (-111.9196324 33.4294071,-111.9196324 33.4294071)"
5,A5,6,B1,2.1375427520372994,"LINESTRING (-111.9196324 33.4294071,-111.9415443 33.4261476)"
5,A5,7,B2,1.7037957930810566,"LINESTRING (-111.9196324 33.4294071,-111.9369258 33.4258385)"
5,A5,8,B3,1.1124726362169068,"LINESTRING (-111.9196324 33.4294071,-111.9305188 33.4256106)"
5,A5,9,B4,0.6972929117141546,"LINESTRING (-111.9196324 33.4294071,-111.9257505 33.425561)"
5,A5,10,B5,0.4411982723447539,"LINESTRING (-111.9196324 33.4294071,-111.9226959 33.4260126)"
5,A5,11,C1,2.2220854722034002,"LINESTRING (-111.9196324 33.4294071,-111.9416434 33.4226352)"
5,A5,12,C2,1.7780888472628205,"LINESTRING (-111.9196324 33.4294071,-111.9368547 33.4228517)"
5,A5,13,C3,1.298775586028385,"LINESTRING (-111.9196324 33.4294071,-111.9311424 33.4224288)"
5,A5,14,C4,0.8966177297133205,"LINESTRING (-111.9196324 33.4294071,-111.9258398 33.4224923)"
5,A5,15,C5,0.6599751552423638,"LINESTRING (-111.9196324 33.4294071,-111.920573 33.4226323)"
5,A5,16,D1,2.262010286150722,"LINESTRING (-111.9196324 33.4294071,-111.940984 33.4197283)"
5,A5,17,D2,1.9026230206377988,"LINESTRING (-111.9196324 33.4294071,-111.9367946 33.4196978)"
5,A5,18,D3,1.4650614293210986,"LINESTRING (-111.9196324 33.4294071,-111.9315452 33.419993)"
5,A5,19,D4,1.1122075686498476,"LINESTRING (-111.9196324 33.4294071,-111.9259415 33.4197604)"
5,A5,20,D5,0.9565481822498283,"LINESTRING (-111.9196324 33.4294071,-111.9213745 33.419648)"
5,A5,21,E1,2.378512650131365,"LINESTRING (-111.9196324 33.4294071,-111.9408989 33.4169422)"
5,A5,22,E2,2.0659977561376075,"LINESTRING (-111.9196324 33.4294071,-111.9366213 33.4163752)"
5,A5,23,E3,1.7060096367735913,"LINESTRING (-111.9196324 33.4294071,-111.9318168 33.4165951)"
5,A5,24,E4,1.3912968972379955,"LINESTRING (-111.9196324 33.4294071,-111.925987 33.4164638)"
5,A5,25,E5,1.2937441696748795,"LINESTRING (-111.9196324 33.4294071,-111.9207683 33.4160473)"
5,A5,26,Gate1,2.982464316024015,"LINESTRING (-111.9196324 33.4294071,-111.947725 33.416515)"
5,A5,27,Gate2,2.8683902156031653,"LINESTRING (-111.9196324 33.4294071,-111.947725 33.419685)"
5,A5,28,Gate3,2.7834059015680657,"LINESTRING (-111.9196324 33.4294071,-111.947725 33.422855)"
5,A5,29,Gate4,2.7302291750156504,"LINESTRING (-111.9196324 33.4294071,-111.947725 33.426025)"
5,A5,30,Gate5,2.71073260109417,"LINESTRING (-111.9196324 33.4294071,-111.947725 33.429195)"
