name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,509,,8700269.0,apartments,,,"MULTIPOLYGON (((-111.9450324 33.4297433, -111.9449161 33.4297438, -111.9449165 33.4298032, -111.9450172 33.4298028, -111.9450179 33.4299106, -111.9449788 33.4299108, -111.9449792 33.4299721, -111.944777 33.429973, -111.9447741 33.4295136, -111.9448035 33.4295134, -111.9448306 33.4294921, -111.9449991 33.4294914, -111.9449997 33.4295943, -111.9450315 33.4295942, -111.9450324 33.4297433)))",POINT (-111.9448917935303 33.42972870465316),1106.2,1
Physical Science A Wing,86,30407086.0,,yes,,,"POLYGON ((-111.9323005 33.4207475, -111.9323004 33.4206973, -111.9322675 33.4206974, -111.9322674 33.4206765, -111.9321991 33.4206766, -111.9321991 33.420684, -111.9321322 33.420684, -111.9321348 33.420578, -111.9321349 33.4205596, -111.9321344 33.4205261, -111.9321634 33.4205255, -111.9321837 33.4205251, -111.9322297 33.420525, -111.9322297 33.4205021, -111.9322554 33.4205021, -111.9322554 33.4204693, -111.9322552 33.4204446, -111.9324955 33.4204435, -111.9324957 33.4204703, -111.9325774 33.4204698, -111.932578 33.4205228, -111.9325203 33.4205233, -111.9325204 33.4205335, -111.9325744 33.4205331, -111.9325745 33.4205394, -111.9325761 33.4206965, -111.9324898 33.4206971, -111.9324903 33.4207397, -111.9324903 33.4207472, -111.9323005 33.4207475))",POINT (-111.9323711608495 33.42059157358435),1104.5,18
,238,386276929.0,,roof,,,"POLYGON ((-111.9218516 33.4224863, -111.9208444 33.4224863, -111.9208417 33.42238, -111.9218502 33.4223811, -111.9218516 33.4224863))",POINT (-111.9213461017086 33.42243341334287),1098.5,15
Physical Science B Wing,85,30407045.0,,yes,,,"POLYGON ((-111.9324861 33.4209106, -111.9322999 33.4209111, -111.9317659 33.4209105, -111.9317661 33.4208201, -111.9317661 33.4207725, -111.9323008 33.4207725, -111.9323005 33.4207475, -111.9324903 33.4207472, -111.9324903 33.4207397, -111.9325399 33.4207397, -111.9325398 33.4207734, -111.932486 33.4207734, -111.932486 33.4208055, -111.9324859 33.4208532, -111.9324861 33.4209106))",POINT (-111.9321444251197 33.42083664040479),1092.8,18
,108,30408013.0,,yes,,,"POLYGON ((-111.9292485 33.4157255, -111.9294116 33.4157255, -111.9299867 33.4157255, -111.9299867 33.4158688, -111.9292485 33.4158688, -111.9292485 33.4157255))",POINT (-111.9296176 33.41579715),1090.4,23
,416,592246061.0,,apartments,,,"POLYGON ((-111.9230698 33.4213948, -111.9230698 33.4213764, -111.923108 33.4213764, -111.923108 33.4213237, -111.9231374 33.4213237, -111.9231374 33.4212774, -111.9231138 33.4212774, -111.9231138 33.4212614, -111.9230903 33.4212614, -111.9230902 33.4212205, -111.9231196 33.4212204, -111.9231195 33.4211549, -111.9230989 33.4211549, -111.9230989 33.4211243, -111.9230797 33.4211243, -111.9230797 33.4211001, -111.9231046 33.4211, -111.9231045 33.4210374, -111.9230853 33.4210374, -111.9230853 33.4209957, -111.9231163 33.4209956, -111.9231161 33.4208719, -111.9230691 33.4208719, -111.923069 33.4208548, -111.9230004 33.4208548, -111.9230004 33.4208708, -111.9229558 33.4208708, -111.9229557 33.4208586, -111.9229116 33.4208586, -111.9229116 33.4208414, -111.9228418 33.4208414, -111.9228418 33.4208598, -111.9227947 33.4208598, -111.9227948 33.4209647, -111.9228565 33.4209647, -111.9228565 33.4209966, -111.9228998 33.4209966, -111.9228998 33.4209673, -111.92306 33.4209678, -111.9230597 33.4210049, -111.9229652 33.4210045, -111.9229643 33.4211335, -111.922979 33.4211335, -111.9229783 33.4212519, -111.9230601 33.4212523, -111.9230599 33.4212859, -111.9229557 33.4212855, -111.9229557 33.4212756, -111.9228928 33.4212754, -111.9228931 33.4212335, -111.9228558 33.4212334, -111.9228556 33.4212797, -111.9227995 33.4212795, -111.922799 33.4213696, -111.9228429 33.4213698, -111.9228429 33.4213845, -111.9229079 33.4213847, -111.9229079 33.4213676, -111.9229542 33.4213677, -111.9229542 33.4213812, -111.9229996 33.4213813, -111.9229996 33.4213948, -111.9230698 33.4213948))",POINT (-111.9229827046686 33.42111726755286),1086.4,20
Global Institute of Sustainability,71,30406522.0,,university,,,"POLYGON ((-111.9354682 33.4213333, -111.9351764 33.4213333, -111.9351764 33.4216915, -111.9354682 33.4216915, -111.9354682 33.4213333))",POINT (-111.9353223 33.4215124),1077.3,12
,106,30407997.0,,yes,,,"POLYGON ((-111.9294116 33.4153314, -111.9294116 33.415138, -111.9295833 33.415138, -111.9295833 33.4152741, -111.9296691 33.4152741, -111.9296691 33.4149947, -111.9292485 33.4149947, -111.9292485 33.4153314, -111.9294116 33.4153314))",POINT (-111.929438446552 33.41513342402097),1066.8,23
,425,592897280.0,,commercial,,,"POLYGON ((-111.9226612 33.4165244, -111.9226629 33.4161476, -111.9225015 33.4161471, -111.9225019 33.4160612, -111.9221914 33.4160602, -111.9221908 33.4161952, -111.9224993 33.4161961, -111.9224979 33.4165239, -111.9226612 33.4165244))",POINT (-111.9224855636589 33.41625173874242),1065.4,25
Cortez Palms Apartments,498,,8345844.0,apartments,,,"MULTIPOLYGON (((-111.9227562 33.4166308, -111.9229033 33.4166288, -111.9228987 33.4163943, -111.9228811 33.4163945, -111.9228804 33.4163598, -111.9227622 33.4163614, -111.9227628 33.4163923, -111.9227515 33.4163924, -111.9227562 33.4166308)), ((-111.9229568 33.4163037, -111.9229549 33.4159919, -111.9227483 33.4159928, -111.9227502 33.4163045, -111.9229568 33.4163037)))",POINT (-111.9228428757645 33.4162794612572),1062.4,25
Dixie Gammage Hall,34,28822719.0,,yes,,,"POLYGON ((-111.9360706 33.4188113, -111.9363796 33.4188113, -111.9363796 33.4194131, -111.9360706 33.4194131, -111.9360678 33.4193338, -111.936272 33.4193327, -111.9362711 33.4191441, -111.9361681 33.4191441, -111.9361681 33.4190796, -111.9362711 33.4190796, -111.9362711 33.418879, -111.9360697 33.4188832, -111.9360706 33.4188113))",POINT (-111.9362725995384 33.41911670973946),1051.4,17
Penny Saver,139,148624259.0,,retail,,,"POLYGON ((-111.9425815 33.4302228, -111.9425868 33.4299141, -111.9426417 33.4299148, -111.9426447 33.4297376, -111.9428493 33.4297401, -111.9428435 33.4300759, -111.9427401 33.4300746, -111.9427375 33.4302247, -111.9425815 33.4302228))",POINT (-111.9427134337119 33.42997045155538),1039.2,1
,273,543997790.0,,yes,,,"POLYGON ((-111.9404131 33.4239363, -111.9404131 33.4237554, -111.9403905 33.4237561, -111.9403907 33.4236036, -111.9401728 33.4236059, -111.9401716 33.424069, -111.9402272 33.4240677, -111.9402807 33.4240667, -111.9402808 33.4240279, -111.9403374 33.4240273, -111.9403369 33.4239844, -111.9403888 33.4239838, -111.9403882 33.4239372, -111.9404131 33.4239363))",POINT (-111.9402819596287 33.42382327389784),1013.8,11
Macayo's Mexican Kitchen: Depot Cantina,147,157628516.0,,restaurant,,,"POLYGON ((-111.9434538 33.4280637, -111.943356 33.4280635, -111.9433559 33.428005, -111.943356 33.4279707, -111.9433098 33.4279705, -111.9433101 33.4278993, -111.9432859 33.4278992, -111.9432365 33.4278589, -111.9432393 33.427769, -111.9432297 33.4277688, -111.9432322 33.4276895, -111.9431722 33.4276931, -111.9431722 33.4276882, -111.9431727 33.4275414, -111.9433584 33.4275419, -111.9433582 33.4276031, -111.9433691 33.4276032, -111.9433689 33.4276405, -111.9434552 33.4276407, -111.9434538 33.4280637))",POINT (-111.9433357992569 33.42777122909285),1001.9,1
,420,592895790.0,,retail,,,"POLYGON ((-111.9202684 33.4154323, -111.9203115 33.4153338, -111.9202847 33.4152834, -111.920185 33.4152538, -111.9201274 33.4152762, -111.9200593 33.4152554, -111.9198158 33.415257, -111.9198148 33.415237, -111.9197918 33.4152226, -111.9197698 33.4152234, -111.919765 33.4151185, -111.9196355 33.4151177, -111.9196413 33.4153194, -111.9197093 33.4153715, -111.9200411 33.4153651, -111.9202684 33.4154323))",POINT (-111.9199347784873 33.41529505465447),997.2,25
Willow Hall,223,338921488.0,,dormitory,,,"POLYGON ((-111.9270746 33.4159803, -111.9270791 33.4165666, -111.926996 33.4165654, -111.9269947 33.4165778, -111.9269196 33.4165778, -111.9269196 33.416015, -111.926821 33.4160131, -111.9268179 33.4159977, -111.9268179 33.4159797, -111.9269182 33.4159799, -111.9270746 33.4159803))",POINT (-111.9269932397962 33.41626725675707),994.5,24
,299,544161291.0,,parking,,,"POLYGON ((-111.9329773 33.4189014, -111.9328617 33.418901, -111.9328254 33.4189244, -111.9328228 33.4194461, -111.9330551 33.4194469, -111.933056 33.4192749, -111.9329754 33.4192746, -111.9329773 33.4189014))",POINT (-111.9329169188089 33.41920185985059),991.4,18
,274,543997791.0,,yes,,,"POLYGON ((-111.9408859 33.42422, -111.9401975 33.4242229, -111.9401939 33.4241727, -111.9403049 33.4241707, -111.9403061 33.4241361, -111.9403504 33.4241335, -111.9403489 33.4240857, -111.9404055 33.4240854, -111.9404051 33.4240629, -111.940453 33.4240621, -111.9404528 33.4240413, -111.9407802 33.4240402, -111.9407817 33.4240854, -111.9408298 33.4240854, -111.940831 33.4241274, -111.9408856 33.4241271, -111.9408859 33.42422))",POINT (-111.9405759779581 33.42414328240312),985.8,11
Women's Gymnastics Training Facility,125,30421241.0,,yes,,,"POLYGON ((-111.9231026 33.4261294, -111.9235318 33.4261294, -111.9235318 33.4263515, -111.9231026 33.4263515, -111.9231026 33.4261294))",POINT (-111.9233172 33.42624044999999),982.5,9
Cottonwood Hall,177,256986547.0,,dormitory,,,"POLYGON ((-111.9270794 33.4155215, -111.927077 33.4154335, -111.9270636 33.414953, -111.926923 33.4149557, -111.9269284 33.4151508, -111.9268991 33.4151514, -111.9269071 33.4154367, -111.9269106 33.4155615, -111.926986 33.41556, -111.926985 33.4155233, -111.9270794 33.4155215))",POINT (-111.9269900300259 33.41525915261809),965.8,24
,394,576530393.0,,yes,,,"POLYGON ((-111.9404937 33.4180743, -111.9404883 33.4179075, -111.9403341 33.4179098, -111.9403462 33.4180788, -111.9401799 33.4180788, -111.9401799 33.4182086, -111.9403958 33.4182019, -111.9404025 33.4183071, -111.9405937 33.4183071, -111.9405836 33.4181213, -111.940495 33.4181191, -111.9404937 33.4180743))",POINT (-111.9404088838856 33.41812656550161),956.1,16
,333,544823451.0,,yes,,,"POLYGON ((-111.9411294 33.4256455, -111.9411333 33.4259363, -111.9407313 33.4259399, -111.9407289 33.4257571, -111.9409717 33.4257549, -111.9409703 33.425647, -111.9411294 33.4256455))",POINT (-111.9409537264901 33.42581894514601),934.6,6
,123,30421156.0,,yes,,,"POLYGON ((-111.9223645 33.4241595, -111.922476 33.4241595, -111.922476 33.424969, -111.9223645 33.424969, -111.9223645 33.4241595))",POINT (-111.92242025 33.42456425),930.3,10
,199,294050906.0,,yes,,,"POLYGON ((-111.9244496 33.4173842, -111.924293 33.4172886, -111.9245018 33.4170502, -111.9246156 33.4169202, -111.9247723 33.4170158, -111.9244496 33.4173842))",POINT (-111.9245326425642 33.41715219332426),912.7,24
Brickyard Artisan Courtyard,161,230588068.0,,yes,,,"POLYGON ((-111.9387677 33.4233308, -111.9390736 33.4233349, -111.9390688 33.4235838, -111.9390171 33.4236269, -111.9388208 33.4236287, -111.9387629 33.4235821, -111.9387677 33.4233308))",POINT (-111.9389177025646 33.42347660686634),904.8,12
Residences on Farmer,450,625704932.0,,apartments,,,"POLYGON ((-111.9441965 33.4236205, -111.9441942 33.4232257, -111.9439741 33.4232266, -111.9439765 33.4236214, -111.9441965 33.4236205))",POINT (-111.944085324892 33.4234235350493),895.5,11
,133,30421696.0,,industrial,,,"POLYGON ((-111.9356709 33.4272841, -111.9355977 33.4272907, -111.9355388 33.4273172, -111.9355026 33.4273498, -111.9354765 33.4273973, -111.9354706 33.4274436, -111.9354844 33.4274951, -111.9355075 33.4275286, -111.9355512 33.4275632, -111.9356103 33.4275849, -111.9356776 33.427588, -111.935735 33.4275734, -111.9357908 33.4275377, -111.935819 33.4275021, -111.9358362 33.4274494, -111.9358302 33.4273956, -111.9357977 33.4273419, -111.935738 33.4273006, -111.9356709 33.4272841))",POINT (-111.9356533302633 33.42743657245287),888.1,7
,198,294050905.0,,yes,,,"POLYGON ((-111.9251933 33.4173919, -111.9250054 33.4173897, -111.9250185 33.4169351, -111.9252084 33.416938, -111.9251933 33.4173919))",POINT (-111.9251063892578 33.41716326971559),884.9,24
Cabin Tempe,375,560777956.0,,restaurant,,,"POLYGON ((-111.9414582 33.4268954, -111.9412332 33.4268944, -111.9412338 33.4267981, -111.9412555 33.4267982, -111.9412558 33.4267519, -111.9412191 33.4267518, -111.9412206 33.4265272, -111.9414607 33.4265283, -111.9414582 33.4268954))",POINT (-111.9413433821264 33.42670773167578),876.0,6
,257,483744069.0,,retail,,,"POLYGON ((-111.9429689 33.4216069, -111.9425107 33.4216123, -111.9425065 33.4213603, -111.9426717 33.4213584, -111.9426736 33.4214681, -111.9429665 33.4214647, -111.9429689 33.4216069))",POINT (-111.9427062567372 33.42151143654656),858.8,11
Tower Center,24,28822436.0,,yes,,,"POLYGON ((-111.9376849 33.4213982, -111.9374103 33.4213982, -111.9374103 33.4217994, -111.9375991 33.4217994, -111.9375991 33.4214842, -111.9376849 33.4214842, -111.9376849 33.4213982))",POINT (-111.9375168877276 33.42158481029963),856.8,12
Lyceum Theatre,37,28822944.0,,yes,,,"POLYGON ((-111.9362716 33.4203413, -111.9364862 33.4203413, -111.9364862 33.4207568, -111.9362974 33.4207568, -111.9362974 33.4205132, -111.9362716 33.4205132, -111.9362716 33.4203413))",POINT (-111.9363860583314 33.42054253243025),854.3,17
Ceramics Research Center,17,28822286.0,,yes,,,"POLYGON ((-111.9396059 33.4195172, -111.9396059 33.4193166, -111.9391939 33.4193166, -111.9391939 33.4195172, -111.9396059 33.4195172))",POINT (-111.9393999 33.4194169),851.9,17
ASU Bright Horizons,337,544915196.0,,yes,,,"POLYGON ((-111.9246522 33.4201054, -111.924475 33.4200109, -111.9247245 33.419685, -111.9249017 33.4197796, -111.9246522 33.4201054))",POINT (-111.924688353161 33.41989521495319),838.3,19
Wrestling Training Facility,126,30421249.0,,yes,,,"POLYGON ((-111.9236004 33.4263157, -111.9237892 33.4263157, -111.9237892 33.4267455, -111.9236004 33.4267455, -111.9236004 33.4263157))",POINT (-111.9236948 33.42653060000001),836.3,9
,192,257051835.0,,yes,,,"POLYGON ((-111.9411602 33.4246585, -111.9408007 33.4246591, -111.9408002 33.4244359, -111.9411597 33.4244354, -111.9411602 33.4246585))",POINT (-111.9409801865749 33.42454722503213),826.8,6
Best Hall C,101,30407915.0,,yes,,,"POLYGON ((-111.9363243 33.4155766, -111.9358952 33.4155766, -111.9358952 33.4157628, -111.9363243 33.4157628, -111.9363243 33.4155766))",POINT (-111.93610975 33.4156697),823.6,22
,210,294244604.0,,yes,,,"POLYGON ((-111.9230984 33.4193311, -111.9228651 33.41933, -111.9228651 33.4191341, -111.9228812 33.4191341, -111.9228812 33.4190703, -111.9228959 33.4190703, -111.9228957 33.418957, -111.9229519 33.418929, -111.9229509 33.4189976, -111.9231145 33.4189942, -111.9231199 33.4190759, -111.9230971 33.4190748, -111.9230984 33.4193311))",POINT (-111.9229863237373 33.41915817387375),814.6,20
Matthews Hall,35,28822867.0,,yes,,,"POLYGON ((-111.9358648 33.4200648, -111.9360193 33.4200648, -111.9360193 33.4200218, -111.9362424 33.4200218, -111.9362424 33.4200648, -111.9364141 33.4200648, -111.9364141 33.420165, -111.9362424 33.420165, -111.9362424 33.4202224, -111.9360193 33.4202224, -111.9360193 33.420165, -111.9358648 33.420165, -111.9358648 33.4200648))",POINT (-111.9361369624522 33.42011906104774),798.2,17
College Ave. Market,95,30407363.0,,retail,,,"POLYGON ((-111.934802 33.4225235, -111.934836 33.4231897, -111.934716 33.4231897, -111.93469 33.4225307, -111.934802 33.4225235))",POINT (-111.9347612736665 33.42286204438047),793.3,12
Art Annex,112,30420645.0,,retail,,,"POLYGON ((-111.9346765 33.4235826, -111.9348141 33.4235826, -111.9348145 33.4241417, -111.9346768 33.4241418, -111.9346765 33.4235826))",POINT (-111.9347454729704 33.42386220887288),793.3,12
SkySpace Ramada: Air Apparent,226,339044798.0,,shelter,,,"POLYGON ((-111.9273404 33.4195097, -111.9270446 33.4194621, -111.9271001 33.4192127, -111.9272473 33.4192374, -111.9273989 33.4192628, -111.9273404 33.4195097))",POINT (-111.9272208609065 33.41936155826629),789.1,19
Best Hall A,100,30407912.0,,yes,,,"POLYGON ((-111.9358285 33.4159746, -111.936232 33.4159746, -111.9364465 33.4159746, -111.9364465 33.4158528, -111.9358285 33.4158528, -111.9358285 33.4159746))",POINT (-111.9361375 33.4159137),775.9,22
,116,30420784.0,,yes,,,"POLYGON ((-111.9280722 33.4283214, -111.9282954 33.4283214, -111.9282954 33.4286581, -111.9280722 33.4286581, -111.9280722 33.4283214))",POINT (-111.9281838 33.42848975),774.5,4
Physical Science G Wing,80,30406793.0,,yes,,,"POLYGON ((-111.9317067 33.4212752, -111.9313204 33.4212752, -111.9313204 33.4214399, -111.9315007 33.4214399, -111.9315007 33.4214901, -111.9317067 33.4214901, -111.9317067 33.4213713, -111.9317067 33.4212752))",POINT (-111.9315261540908 33.42137257284586),762.4,13
,166,256984973.0,,yes,,,"POLYGON ((-111.9393704 33.4225089, -111.9392973 33.4225087, -111.9392971 33.422556, -111.9388105 33.4225546, -111.9388112 33.4223801, -111.9390268 33.4223808, -111.9390265 33.4224397, -111.9393707 33.4224407, -111.9393704 33.4225089))",POINT (-111.9390496814613 33.42248093526265),761.8,12
Hayden Library Entrance,30,28822657.0,,library,,,"POLYGON ((-111.9351384 33.4187355, -111.9354302 33.4187355, -111.9354302 33.4189791, -111.9353279 33.4189803, -111.9353216 33.4189945, -111.9353091 33.4190082, -111.9352956 33.4190153, -111.9352812 33.4190156, -111.9352666 33.4190148, -111.9352443 33.4190031, -111.9352349 33.4189938, -111.9352303 33.4189795, -111.9351384 33.4189791, -111.9351384 33.4187355))",POINT (-111.9352841606869 33.41886245559178),761.4,17
,438,598619297.0,,parking,,,"POLYGON ((-111.9443924 33.429612, -111.9445611 33.4296118, -111.944561 33.4295639, -111.9446161 33.4295639, -111.9446155 33.4292706, -111.9443918 33.4292709, -111.9443924 33.429612))",POINT (-111.9445009477578 33.42943607707105),759.4,1
,184,257009019.0,,yes,,,"POLYGON ((-111.926023 33.4232624, -111.9256617 33.4232629, -111.9256612 33.4230621, -111.9260225 33.4230616, -111.926023 33.4232624))",POINT (-111.9258421 33.42316225),747.8,14
Center for Family Studies,38,28822952.0,,yes,,,"POLYGON ((-111.9360852 33.4208722, -111.9363856 33.4208722, -111.9363856 33.4210441, -111.9364457 33.4210441, -111.9364457 33.4211731, -111.9361882 33.4211731, -111.9361882 33.4211372, -111.9363255 33.4211372, -111.9363255 33.4210441, -111.9360852 33.4210441, -111.9360852 33.4208722))",POINT (-111.9362691807283 33.42100399026641),742.9,17
City in the Desert - Metro Church,423,592895795.0,,place_of_worship,,,"POLYGON ((-111.923125 33.4155374, -111.9231213 33.4152733, -111.9230388 33.4152653, -111.922955 33.4152714, -111.9229541 33.4154379, -111.9229311 33.4154385, -111.9229311 33.4154185, -111.9228535 33.4154195, -111.9228543 33.415437, -111.9227998 33.4154387, -111.9227835 33.4154875, -111.9227989 33.4155363, -111.9227969 33.4156557, -111.9228631 33.4156564, -111.9228641 33.4155965, -111.9228728 33.4155966, -111.9228738 33.4155347, -111.923125 33.4155374))",POINT (-111.922974051867 33.41544527696668),731.6,25
,415,592246058.0,,apartments,,,"POLYGON ((-111.9227947 33.421781, -111.9228358 33.4217809, -111.9228359 33.4217988, -111.9229088 33.4217986, -111.9229088 33.4217824, -111.9229532 33.4217824, -111.9229532 33.4217938, -111.9229902 33.4217938, -111.9229902 33.42181, -111.9230611 33.4218101, -111.9230611 33.4217937, -111.923108 33.4217938, -111.9231083 33.4216968, -111.923042 33.4216967, -111.9230421 33.4216556, -111.923089 33.4216557, -111.9230891 33.4216313, -111.9231146 33.4216314, -111.9231148 33.4215676, -111.9230875 33.4215676, -111.9230875 33.4215414, -111.92307 33.4215414, -111.9230701 33.4215096, -111.9231016 33.4215096, -111.9231016 33.4214483, -111.92308 33.4214483, -111.92308 33.4214157, -111.9229657 33.4214158, -111.9229658 33.4214584, -111.9229093 33.4214585, -111.9229094 33.4214978, -111.9229603 33.4214977, -111.9229604 33.4215432, -111.922978 33.4215432, -111.9229782 33.4215827, -111.9229256 33.4215829, -111.9229257 33.4216178, -111.9229727 33.4216177, -111.9229729 33.4216599, -111.9230062 33.4216598, -111.9230064 33.4216992, -111.9229472 33.4216994, -111.9229471 33.4216864, -111.9228865 33.4216866, -111.9228863 33.4216425, -111.9228488 33.4216426, -111.9228489 33.4216803, -111.9227944 33.4216804, -111.9227947 33.421781))",POINT (-111.9229852427975 33.42163897431112),722.2,15
