link_seq_id,link_id,base_s0_link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,free_speed_base_mode,link_specific_speed_diff,capacity_base_mode,link_specific_capacity_diff,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,link_type_s0,free_speed_s0,capacity_s0,lanes_p1_s0_auto,VOL_p1_s0_auto,MEU_p1_s0_auto,CAP_p1_s0_auto,PEN_p1_s0_auto,DOC_p1_s0_auto,TT_p1_s0_auto,CO2_p1_s0_auto,NOX_p1_s0_auto,VOL_am_25nb_auto,MEU_am_25nb_auto,CAP_am_25nb_auto,PEN_am_25nb_auto,DOC_am_25nb_auto,TT_am_25nb_auto,CO2_am_25nb_auto,NOX_am_25nb_auto,
1129,30588,Major arterial,43757,43693,"LINESTRING (-110.999164 31.826219, -110.991199 31.844583)",2.333050,1.450000,2.416667,57.924000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,57.9,1750.0,1.0,2.0,2.0,1750.0,0.0,0.0011,2.4,0.0,0.0,2.0,2.0,1750.000,0.000,0.0011,2.417,0.000,0.000,
1130,30589,motorway,43685,43700,"LINESTRING (-111.001377 31.828094, -111.001934 31.826625)",0.176990,0.110000,0.137500,77.232000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,77.2,1750.0,1.0,3.0,3.0,1750.0,0.0,0.0017,0.1,0.0,0.0,3.0,3.0,1750.000,0.000,0.0017,0.138,0.000,0.000,
1131,30589,motorway,43700,43685,"LINESTRING (-111.001926 31.826623, -111.001369 31.828092)",0.176990,0.110000,0.137500,77.232000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,77.2,1750.0,1.0,12.0,12.0,1750.0,0.0,0.0069,0.1,0.0,0.0,12.0,12.0,1750.000,0.000,0.0069,0.138,0.000,0.000,
1132,30590,motorway,43758,43686,"LINESTRING (-111.001831 31.827625, -110.994637 31.847023)",2.252600,1.400000,1.183099,114.239000,0.000000,2100.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,114.2,2100.0,2.0,376.0,376.0,4200.0,0.0,0.0895,1.2,0.0,0.0,376.0,376.0,4200.000,0.000,0.0895,1.183,0.000,0.000,
1133,30591,motorway,43708,43752,"LINESTRING (-111.003132 31.827067, -111.000263 31.835484)",0.965400,0.600000,0.765957,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,75.6,1700.0,1.0,216.8,216.8,1700.0,0.0,0.1275,0.8,0.0,0.0,216.8,216.8,1700.000,0.000,0.1275,0.766,0.000,0.000,
1134,30591,motorway,43752,43708,"LINESTRING (-111.000271 31.835486, -111.003140 31.827069)",0.965400,0.600000,0.765957,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,75.6,1700.0,1.0,121.3,121.3,1700.0,0.0,0.0714,0.8,0.0,0.0,121.3,121.3,1700.000,0.000,0.0714,0.766,0.000,0.000,
1135,30592,Major arterial,43753,43671,"LINESTRING (-111.012318 31.827595, -111.015118 31.821600)",0.724050,0.450000,0.675000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,64.4,1750.0,2.0,127.3,127.3,3500.0,0.0,0.0364,0.7,0.0,0.0,127.3,127.3,3500.000,0.000,0.0364,0.675,0.000,0.000,
1136,30592,Major arterial,43671,43753,"LINESTRING (-111.015110 31.821596, -111.012310 31.827591)",0.724050,0.450000,0.675000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,Major arterial,64.4,1750.0,2.0,223.8,223.8,3500.0,0.0,0.0639,0.7,0.0,0.0,223.8,223.8,3500.000,0.000,0.0639,0.675,0.000,0.000,
1137,30593,Major arterial,43753,43759,"LINESTRING (-111.012315 31.827589, -111.008195 31.826776)",0.402250,0.250000,0.384615,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,62.8,1700.0,1.0,215.8,215.8,1700.0,0.0,0.1269,0.4,0.0,0.0,215.8,215.8,1700.000,0.000,0.1269,0.385,0.000,0.000,
1138,30593,Major arterial,43759,43753,"LINESTRING (-111.008193 31.826784, -111.012313 31.827597)",0.402250,0.250000,0.384615,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,62.8,1700.0,1.0,124.3,124.3,1700.0,0.0,0.0731,0.4,0.0,0.0,124.3,124.3,1700.000,0.000,0.0731,0.385,0.000,0.000,
1139,30594,motorway,43698,43758,"LINESTRING (-111.002670 31.825529, -111.001831 31.827625)",0.241350,0.150000,0.126761,114.239000,0.000000,2100.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,114.2,2100.0,2.0,376.0,376.0,4200.0,0.0,0.0895,0.1,0.0,0.0,376.0,376.0,4200.000,0.000,0.0895,0.127,0.000,0.000,
1140,30595,motorway,43756,43705,"LINESTRING (-111.002594 31.827816, -111.003433 31.825678)",0.257440,0.160000,0.135211,114.239000,0.000000,2100.000000,0.000000,-1,,network_wide,-1,0,-1,-1,2.0,motorway,114.2,2100.0,2.0,93.0,93.0,4200.0,0.0,0.0221,0.1,0.0,0.0,93.0,93.0,4200.000,0.000,0.0221,0.135,0.000,0.000,
1141,30596,connector,936,43671,"LINESTRING (-111.010916 31.819756, -111.015112 31.821602)",0.450520,0.280000,1.120000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,60.0,60.0,9999.0,0.0,0.0060,1.1,0.0,0.0,60.0,60.0,9999.000,0.000,0.0060,1.120,0.000,0.000,
1142,30596,connector,43671,936,"LINESTRING (-111.015116 31.821594, -111.010920 31.819748)",0.450520,0.280000,1.120000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,34.0,34.0,9999.0,0.0,0.0034,1.1,0.0,0.0,34.0,34.0,9999.000,0.000,0.0034,1.120,0.000,0.000,
1143,30597,connector,941,43759,"LINESTRING (-111.008816 31.833336, -111.008198 31.826780)",0.724050,0.450000,1.800000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,9.0,9.0,9999.0,0.0,0.0009,1.8,0.0,0.0,9.0,9.0,9999.000,0.000,0.0009,1.800,0.000,0.000,
1144,30597,connector,43759,941,"LINESTRING (-111.008190 31.826780, -111.008808 31.833336)",0.724050,0.450000,1.800000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,13.0,13.0,9999.0,0.0,0.0013,1.8,0.0,0.0,13.0,13.0,9999.000,0.000,0.0013,1.800,0.000,0.000,
1145,30598,Major arterial,43759,43708,"LINESTRING (-111.008194 31.826776, -111.003136 31.827064)",0.498790,0.310000,0.476923,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,62.8,1700.0,1.0,204.8,204.8,1700.0,0.0,0.1205,0.5,0.0,0.0,204.8,204.8,1700.000,0.000,0.1205,0.477,0.000,0.000,
1146,30598,Major arterial,43708,43759,"LINESTRING (-111.003136 31.827072, -111.008194 31.826784)",0.498790,0.310000,0.476923,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,62.8,1700.0,1.0,117.3,117.3,1700.0,0.0,0.0690,0.5,0.0,0.0,117.3,117.3,1700.000,0.000,0.0690,0.477,0.000,0.000,
1147,30599,Major arterial,43674,43761,"LINESTRING (-111.009022 31.850195, -111.009846 31.848572)",0.193080,0.120000,0.180000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,64.4,1750.0,1.0,3.0,3.0,1750.0,0.0,0.0017,0.2,0.0,0.0,3.0,3.0,1750.000,0.000,0.0017,0.180,0.000,0.000,
1148,30599,Major arterial,43761,43674,"LINESTRING (-111.009838 31.848568, -111.009014 31.850191)",0.193080,0.120000,0.180000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,64.4,1750.0,1.0,10.0,10.0,1750.0,0.0,0.0057,0.2,0.0,0.0,10.0,10.0,1750.000,0.000,0.0057,0.180,0.000,0.000,
1149,30600,Major arterial,43762,43763,"LINESTRING (-111.007888 31.844258, -111.011413 31.844809)",0.337890,0.210000,0.315000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,64.4,1750.0,1.0,0.0,0.0,1750.0,0.0,0.0000,0.3,0.0,0.0,0.0,0.0,1750.000,0.000,0.0000,0.315,0.000,0.000,
1150,30600,Major arterial,43763,43762,"LINESTRING (-111.011415 31.844801, -111.007890 31.844250)",0.337890,0.210000,0.315000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,64.4,1750.0,1.0,0.0,0.0,1750.0,0.0,0.0000,0.3,0.0,0.0,0.0,0.0,1750.000,0.000,0.0000,0.315,0.000,0.000,
1151,30601,Major arterial,43751,43763,"LINESTRING (-111.016140 31.834303, -111.011410 31.844803)",1.351560,0.840000,1.260000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,64.4,1750.0,1.0,10.0,10.0,1750.0,0.0,0.0057,1.3,0.0,0.0,10.0,10.0,1750.000,0.000,0.0057,1.260,0.000,0.000,
1152,30601,Major arterial,43763,43751,"LINESTRING (-111.011418 31.844807, -111.016148 31.834307)",1.351560,0.840000,1.260000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,64.4,1750.0,1.0,3.0,3.0,1750.0,0.0,0.0017,1.3,0.0,0.0,3.0,3.0,1750.000,0.000,0.0017,1.260,0.000,0.000,
1153,30602,Major arterial,43763,43761,"LINESTRING (-111.011410 31.844803, -111.009838 31.848568)",0.450520,0.280000,0.420000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,64.4,1750.0,1.0,10.0,10.0,1750.0,0.0,0.0057,0.4,0.0,0.0,10.0,10.0,1750.000,0.000,0.0057,0.420,0.000,0.000,
1154,30602,Major arterial,43761,43763,"LINESTRING (-111.009846 31.848572, -111.011418 31.844807)",0.450520,0.280000,0.420000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,64.4,1750.0,1.0,3.0,3.0,1750.0,0.0,0.0017,0.4,0.0,0.0,3.0,3.0,1750.000,0.000,0.0017,0.420,0.000,0.000,
1155,30603,connector,939,43674,"LINESTRING (-111.001861 31.848690, -111.009017 31.850197)",0.691870,0.430000,1.720000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,1.7,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,1.720,0.000,0.000,
1156,30603,connector,43674,939,"LINESTRING (-111.009019 31.850189, -111.001863 31.848682)",0.691870,0.430000,1.720000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,1.7,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,1.720,0.000,0.000,
1157,30604,connector,939,43762,"LINESTRING (-111.001864 31.848689, -111.007891 31.844257)",0.756230,0.470000,1.880000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,1.9,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,1.880,0.000,0.000,
1158,30604,connector,43762,939,"LINESTRING (-111.007887 31.844251, -111.001860 31.848683)",0.756230,0.470000,1.880000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,1.9,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,1.880,0.000,0.000,
1159,30605,Major arterial,43762,43755,"LINESTRING (-111.007890 31.844250, -111.001611 31.842459)",0.643600,0.400000,0.615385,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,62.8,1700.0,1.0,0.0,0.0,1700.0,0.0,0.0000,0.6,0.0,0.0,0.0,0.0,1700.000,0.000,0.0000,0.615,0.000,0.000,
1160,30605,Major arterial,43755,43762,"LINESTRING (-111.001609 31.842467, -111.007888 31.844258)",0.643600,0.400000,0.615385,62.751000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,62.8,1700.0,1.0,0.0,0.0,1700.0,0.0,0.0000,0.6,0.0,0.0,0.0,0.0,1700.000,0.000,0.0000,0.615,0.000,0.000,
1161,30606,Major arterial,43757,43764,"LINESTRING (-110.999172 31.826222, -111.000263 31.822984)",0.386160,0.240000,0.400000,57.924000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,57.9,1750.0,1.0,75.0,75.0,1750.0,0.0,0.0429,0.4,0.0,0.0,75.0,75.0,1750.000,0.000,0.0429,0.400,0.000,0.000,
1162,30606,Major arterial,43764,43757,"LINESTRING (-111.000255 31.822982, -110.999164 31.826220)",0.386160,0.240000,0.400000,57.924000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,57.9,1750.0,1.0,131.0,131.0,1750.0,0.0,0.0749,0.4,0.0,0.0,131.0,131.0,1750.000,0.000,0.0749,0.400,0.000,0.000,
1163,30607,connector,938,43764,"LINESTRING (-111.001338 31.824206, -111.000262 31.822980)",0.176990,0.110000,0.440000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,131.0,131.0,9999.0,0.0,0.0131,0.4,0.0,0.0,131.0,131.0,9999.000,0.000,0.0131,0.440,0.000,0.000,
1164,30607,connector,43764,938,"LINESTRING (-111.000256 31.822986, -111.001332 31.824212)",0.176990,0.110000,0.440000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,75.0,75.0,9999.0,0.0,0.0075,0.4,0.0,0.0,75.0,75.0,9999.000,0.000,0.0075,0.440,0.000,0.000,
1165,30608,Major arterial,43685,43757,"LINESTRING (-111.001376 31.828090, -110.999171 31.826218)",0.305710,0.190000,0.316667,57.924000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,57.9,1750.0,1.0,73.0,73.0,1750.0,0.0,0.0417,0.3,0.0,0.0,73.0,73.0,1750.000,0.000,0.0417,0.317,0.000,0.000,
1166,30608,Major arterial,43757,43685,"LINESTRING (-110.999165 31.826224, -111.001370 31.828096)",0.305710,0.190000,0.316667,57.924000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,57.9,1750.0,1.0,129.0,129.0,1750.0,0.0,0.0737,0.3,0.0,0.0,129.0,129.0,1750.000,0.000,0.0737,0.317,0.000,0.000,
1167,30609,motorway,43680,43752,"LINESTRING (-110.997883 31.841353, -111.000271 31.835487)",0.691870,0.430000,0.548936,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,75.6,1700.0,1.0,159.1,159.1,1700.0,0.0,0.0936,0.5,0.0,0.0,159.1,159.1,1700.000,0.000,0.0936,0.549,0.000,0.000,
1168,30609,motorway,43752,43680,"LINESTRING (-111.000263 31.835483, -110.997875 31.841349)",0.691870,0.430000,0.548936,75.623000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,75.6,1700.0,1.0,298.8,298.8,1700.0,0.0,0.1757,0.5,0.0,0.0,298.8,298.8,1700.000,0.000,0.1757,0.549,0.000,0.000,
1169,30610,Major arterial,43680,43754,"LINESTRING (-110.997878 31.841355, -110.999953 31.842074)",0.209170,0.130000,0.222857,56.315000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,56.3,1700.0,1.0,16.0,16.0,1700.0,0.0,0.0094,0.2,0.0,0.0,16.0,16.0,1700.000,0.000,0.0094,0.223,0.000,0.000,
1170,30610,Major arterial,43754,43680,"LINESTRING (-110.999955 31.842066, -110.997880 31.841347)",0.209170,0.130000,0.222857,56.315000,0.000000,1700.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,56.3,1700.0,1.0,9.0,9.0,1700.0,0.0,0.0053,0.2,0.0,0.0,9.0,9.0,1700.000,0.000,0.0053,0.223,0.000,0.000,
1171,30611,off-ramp,43690,43692,"LINESTRING (-110.994621 31.848612, -110.995445 31.846018)",0.305710,0.190000,0.292308,62.751000,0.000000,1200.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,off-ramp,62.8,1200.0,1.0,29.0,29.0,1200.0,0.0,0.0242,0.3,0.0,0.0,29.0,29.0,1200.000,0.000,0.0242,0.292,0.000,0.000,
1172,30612,connector,942,43693,"LINESTRING (-110.992937 31.845637, -110.991205 31.844582)",0.209170,0.130000,0.520000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,59.0,59.0,9999.0,0.0,0.0059,0.5,0.0,0.0,59.0,59.0,9999.000,0.000,0.0059,0.520,0.000,0.000,
1173,30612,connector,43693,942,"LINESTRING (-110.991201 31.844588, -110.992933 31.845643)",0.209170,0.130000,0.520000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,27.0,27.0,9999.0,0.0,0.0027,0.5,0.0,0.0,27.0,27.0,9999.000,0.000,0.0027,0.520,0.000,0.000,
1174,30613,Major arterial,43653,43666,"LINESTRING (-110.967641 31.846172, -110.969373 31.848231)",0.273530,0.170000,0.255000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,64.4,1750.0,1.0,75.0,75.0,1750.0,0.0,0.0429,0.3,0.0,0.0,75.0,75.0,1750.000,0.000,0.0429,0.255,0.000,0.000,
1175,30613,Major arterial,43666,43653,"LINESTRING (-110.969379 31.848225, -110.967647 31.846166)",0.273530,0.170000,0.255000,64.360000,0.000000,1750.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,64.4,1750.0,1.0,42.0,42.0,1750.0,0.0,0.0240,0.3,0.0,0.0,42.0,42.0,1750.000,0.000,0.0240,0.255,0.000,0.000,
1176,30614,Major arterial,43653,43767,"LINESTRING (-110.967647 31.846172, -110.982471 31.827619)",2.944470,1.830000,2.967568,59.533000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,59.5,1800.0,1.0,37.0,37.0,1800.0,0.0,0.0206,3.0,0.0,0.0,37.0,37.0,1800.000,0.000,0.0206,2.968,0.000,0.000,
1177,30614,Major arterial,43767,43653,"LINESTRING (-110.982465 31.827613, -110.967641 31.846166)",2.944470,1.830000,2.967568,59.533000,0.000000,1800.000000,0.000000,-1,,network_wide,-1,0,-1,-1,1.0,Major arterial,59.5,1800.0,1.0,36.0,36.0,1800.0,0.0,0.0200,3.0,0.0,0.0,36.0,36.0,1800.000,0.000,0.0200,2.968,0.000,0.000,
1178,30615,connector,943,43767,"LINESTRING (-110.977531 31.827992, -110.982468 31.827620)",0.466610,0.290000,1.160000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,36.0,36.0,9999.0,0.0,0.0036,1.2,0.0,0.0,36.0,36.0,9999.000,0.000,0.0036,1.160,0.000,0.000,
1179,30615,connector,43767,943,"LINESTRING (-110.982468 31.827612, -110.977531 31.827984)",0.466610,0.290000,1.160000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,37.0,37.0,9999.0,0.0,0.0037,1.2,0.0,0.0,37.0,37.0,9999.000,0.000,0.0037,1.160,0.000,0.000,
1180,30616,connector,663,43625,"LINESTRING (-110.944623 31.964792, -110.953648 31.979500)",1.834260,1.140000,4.560000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,4.6,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,4.560,0.000,0.000,
1181,30616,connector,43625,663,"LINESTRING (-110.953654 31.979496, -110.944629 31.964788)",1.834260,1.140000,4.560000,24.135000,0.000000,1111.000000,0.000000,-1,,network_wide,-1,0,-1,-1,9.0,connector,24.1,1111.0,9.0,0.0,0.0,9999.0,0.0,0.0000,4.6,0.0,0.0,0.0,0.0,9999.000,0.000,0.0000,4.560,0.000,0.000,
