node_id,x_coord,y_coord,production,attraction,boundary_flag,zone_id,poi_id,activity_type,activity_location_tab,geometry
301,-111.0696647,32.1627493,0,0,0,999,,secondary,,POINT (-111.0696647 32.1627493)
302,-111.0707148,32.1451133,0,0,0,1013,,secondary,,POINT (-111.0707148 32.1451133)
303,-110.972116,32.2719817,0,0,0,519,,secondary,,POINT (-110.972116 32.2719817)
304,-110.972214,32.2719812,0,0,0,519,,secondary,,POINT (-110.972214 32.2719812)
305,-110.9751033,32.2719668,0,0,0,535,,secondary,,POINT (-110.9751033 32.2719668)
306,-110.9686278,32.2220175,0,0,0,6,,secondary,,POINT (-110.9686278 32.2220175)
307,-110.9686348,32.2226169,0,0,0,3,,secondary,,POINT (-110.9686348 32.2226169)
308,-110.857855,32.2211724,0,0,0,281,,primary,,POINT (-110.857855 32.2211724)
309,-110.857849,32.2213786,0,0,0,281,,primary,,POINT (-110.857849 32.2213786)
310,-110.9638196,32.3969387,0,0,0,707,,secondary,,POINT (-110.9638196 32.3969387)
311,-110.959606,32.39637,0,0,0,689,,secondary,,POINT (-110.959606 32.39637)
312,-110.9594588,32.3962619,0,0,0,689,,secondary,,POINT (-110.9594588 32.3962619)
313,-110.9592941,32.3961395,0,0,0,689,,secondary,,POINT (-110.9592941 32.3961395)
314,-110.8919077,32.134316,0,0,0,981,,primary,,POINT (-110.8919077 32.134316)
315,-110.8917607,32.1343148,0,0,0,981,,primary,,POINT (-110.8917607 32.1343148)
316,-110.9958866,32.4060006,0,0,0,715,,primary,,POINT (-110.9958866 32.4060006)
317,-110.995915,32.4045836,0,0,0,715,,primary,,POINT (-110.995915 32.4045836)
318,-110.9958863,32.4018178,0,0,0,715,,primary,,POINT (-110.9958863 32.4018178)
319,-110.9958441,32.3955677,0,0,0,709,,primary,,POINT (-110.9958441 32.3955677)
320,-110.9958446,32.3953983,0,0,0,709,,primary,,POINT (-110.9958446 32.3953983)
321,-111.0288869,32.1555115,0,0,0,1010,,secondary,,POINT (-111.0288869 32.1555115)
322,-111.0288082,32.149839,0,0,0,1010,,secondary,,POINT (-111.0288082 32.149839)
323,-111.0288914,32.1557815,0,0,0,1010,,secondary,,POINT (-111.0288914 32.1557815)
324,-111.0289062,32.1593252,0,0,0,1010,,secondary,,POINT (-111.0289062 32.1593252)
325,-111.0292871,32.2929916,0,0,0,1067,,secondary,,POINT (-111.0292871 32.2929916)
326,-111.0278796,32.291547,0,0,0,1067,,secondary,,POINT (-111.0278796 32.291547)
327,-110.9013611,32.1528382,0,0,0,350,,motorway,,POINT (-110.9013611 32.1528382)
328,-110.8965034,32.1490776,0,0,0,349,,motorway,,POINT (-110.8965034 32.1490776)
329,-110.993459,32.0903969,0,0,0,1005,,motorway,,POINT (-110.993459 32.0903969)
330,-110.9934589,32.090193,0,0,-1,1005,,motorway,,POINT (-110.9934589 32.090193)
331,-110.926704,32.2292487,0,0,0,425,,secondary,,POINT (-110.926704 32.2292487)
332,-110.9267194,32.2314966,0,0,0,425,,secondary,,POINT (-110.9267194 32.2314966)
333,-111.2167355,32.3815591,0,0,0,792,,secondary,,POINT (-111.2167355 32.3815591)
334,-111.2168195,32.3974791,0,0,0,800,,secondary,,POINT (-111.2168195 32.3974791)
335,-110.7727196,32.2255938,0,0,0,130,,secondary,,POINT (-110.7727196 32.2255938)
336,-110.772722,32.2281349,0,0,0,130,,secondary,,POINT (-110.772722 32.2281349)
337,-110.9585307,32.3228437,0,0,0,1080,,secondary,,POINT (-110.9585307 32.3228437)
338,-110.949099,32.3226457,0,0,0,1080,,secondary,,POINT (-110.949099 32.3226457)
339,-110.979024,32.2068214,0,0,0,27,,primary,,POINT (-110.979024 32.2068214)
340,-110.979159,32.2068216,0,0,0,27,,primary,,POINT (-110.979159 32.2068216)
341,-110.980092,32.2068286,0,0,0,27,,primary,,POINT (-110.980092 32.2068286)
342,-111.0019867,32.2603826,0,0,0,598,,trunk,,POINT (-111.0019867 32.2603826)
343,-111.002111,32.2604633,0,0,0,598,,trunk,,POINT (-111.002111 32.2604633)
344,-111.0029997,32.2610364,0,0,0,598,,trunk,,POINT (-111.0029997 32.2610364)
345,-111.0566439,32.3278271,0,0,0,622,,secondary,,POINT (-111.0566439 32.3278271)
346,-111.0558125,32.3269964,0,0,0,622,,secondary,,POINT (-111.0558125 32.3269964)
347,-110.9781934,32.2521347,0,0,0,534,,primary,,POINT (-110.9781934 32.2521347)
348,-110.9781959,32.2517279,0,0,0,534,,primary,,POINT (-110.9781959 32.2517279)
349,-110.9781991,32.251078,0,0,0,534,,primary,,POINT (-110.9781991 32.251078)
350,-110.9779115,32.2306937,0,0,0,40,,secondary,,POINT (-110.9779115 32.2306937)
351,-110.977929,32.2357117,0,0,0,52,,secondary,,POINT (-110.977929 32.2357117)
352,-110.9779291,32.2357631,0,0,0,52,,secondary,,POINT (-110.9779291 32.2357631)
353,-111.1142365,32.3366712,0,0,0,777,,secondary,,POINT (-111.1142365 32.3366712)
354,-111.1142434,32.3375633,0,0,0,777,,secondary,,POINT (-111.1142434 32.3375633)
355,-110.8581297,32.2143356,0,0,0,263,,primary,,POINT (-110.8581297 32.2143356)
356,-110.858119,32.2105909,0,0,0,263,,primary,,POINT (-110.858119 32.2105909)
357,-110.858088,32.2068588,0,0,0,274,,primary,,POINT (-110.858088 32.2068588)
358,-110.858094,32.2066732,0,0,0,274,,primary,,POINT (-110.858094 32.2066732)
359,-110.8580919,32.2065521,0,0,0,274,,primary,,POINT (-110.8580919 32.2065521)
360,-110.8580777,32.2054678,0,0,0,274,,primary,,POINT (-110.8580777 32.2054678)
361,-110.8579825,32.087752,0,0,2,283,,secondary,,POINT (-110.8579825 32.087752)
362,-110.8579778,32.1093739,0,0,0,257,,secondary,,POINT (-110.8579778 32.1093739)
363,-111.0111884,32.2716392,0,0,0,616,,secondary,,POINT (-111.0111884 32.2716392)
364,-111.0111405,32.2715764,0,0,0,616,,secondary,,POINT (-111.0111405 32.2715764)
365,-111.0102416,32.2704561,0,0,0,616,,secondary,,POINT (-111.0102416 32.2704561)
366,-111.0040882,32.2604855,0,0,0,598,,secondary,,POINT (-111.0040882 32.2604855)
367,-110.97965,32.2210095,0,0,0,18,,primary,,POINT (-110.97965 32.2210095)
368,-110.979657,32.2210407,0,0,0,18,,primary,,POINT (-110.979657 32.2210407)
369,-110.9797005,32.22124,0,0,0,17,,primary,,POINT (-110.9797005 32.22124)
370,-110.9843155,32.2350135,0,0,0,564,,secondary,,POINT (-110.9843155 32.2350135)
371,-110.9830179,32.2299157,0,0,0,40,,secondary,,POINT (-110.9830179 32.2299157)
372,-110.982881,32.2295031,0,0,0,40,,secondary,,POINT (-110.982881 32.2295031)
373,-110.9100972,32.1671383,0,0,0,380,,trunk,,POINT (-110.9100972 32.1671383)
374,-110.9093132,32.1631786,0,0,0,1029,,trunk,,POINT (-110.9093132 32.1631786)
375,-110.9097273,32.2197262,0,0,0,387,,primary,,POINT (-110.9097273 32.2197262)
376,-110.909687,32.2160092,0,0,0,385,,primary,,POINT (-110.909687 32.2160092)
377,-110.9096946,32.2106696,0,0,0,385,,primary,,POINT (-110.9096946 32.2106696)
378,-110.9095655,32.1967932,0,0,0,352,,primary,,POINT (-110.9095655 32.1967932)
379,-110.9105503,32.1951651,0,0,0,386,,primary,,POINT (-110.9105503 32.1951651)
380,-110.9750447,32.2213751,0,0,0,16,,primary,,POINT (-110.9750447 32.2213751)
381,-110.9733059,32.2212969,0,0,0,8,,primary,,POINT (-110.9733059 32.2212969)
382,-110.8753836,32.2889875,0,0,0,971,,primary,,POINT (-110.8753836 32.2889875)
383,-110.8753993,32.2899609,0,0,0,971,,primary,,POINT (-110.8753993 32.2899609)
384,-110.978136,32.2276542,0,0,0,40,,secondary,,POINT (-110.978136 32.2276542)
385,-110.9781402,32.2275403,0,0,0,40,,secondary,,POINT (-110.9781402 32.2275403)
386,-110.976556,32.2225217,0,0,0,16,,secondary,,POINT (-110.976556 32.2225217)
387,-110.840884,32.2209184,0,0,0,232,,primary,,POINT (-110.840884 32.2209184)
388,-110.840882,32.2211361,0,0,0,232,,primary,,POINT (-110.840882 32.2211361)
389,-110.8408837,32.2212459,0,0,0,232,,primary,,POINT (-110.8408837 32.2212459)
390,-110.8409219,32.2282826,0,0,0,248,,primary,,POINT (-110.8409219 32.2282826)
391,-110.8368537,32.2815513,0,0,0,1101,,secondary,,POINT (-110.8368537 32.2815513)
392,-110.8368658,32.2819784,0,0,0,1101,,secondary,,POINT (-110.8368658 32.2819784)
393,-110.9722732,32.2965093,0,0,0,539,,primary,,POINT (-110.9722732 32.2965093)
394,-110.9739907,32.297047,0,0,0,539,,primary,,POINT (-110.9739907 32.297047)
395,-110.8550455,32.1920632,0,0,0,253,,trunk,,POINT (-110.8550455 32.1920632)
396,-110.8578349,32.1922099,0,0,0,253,,trunk,,POINT (-110.8578349 32.1922099)
397,-110.7453268,32.3039979,0,0,0,992,,secondary,,POINT (-110.7453268 32.3039979)
398,-110.7290166,32.3108919,0,0,2,992,,secondary,,POINT (-110.7290166 32.3108919)
399,-111.045411,32.315132,0,0,0,628,,secondary,,POINT (-111.045411 32.315132)
400,-110.9345214,32.1216864,0,0,0,495,,secondary,,POINT (-110.9345214 32.1216864)
401,-110.9345346,32.1219541,0,0,0,495,,secondary,,POINT (-110.9345346 32.1219541)
402,-110.857839,32.2356933,0,0,0,254,,primary,,POINT (-110.857839 32.2356933)
403,-110.8576789,32.2356562,0,0,0,254,,primary,,POINT (-110.8576789 32.2356562)
404,-110.8487256,32.2354889,0,0,0,250,,primary,,POINT (-110.8487256 32.2354889)
405,-110.972055,32.2647559,0,0,0,518,,primary,,POINT (-110.972055 32.2647559)
406,-110.975154,32.2647223,0,0,0,533,,primary,,POINT (-110.975154 32.2647223)
407,-111.089008,32.3592933,0,0,0,755,,primary,,POINT (-111.089008 32.3592933)
408,-111.0869825,32.3596722,0,0,0,755,,primary,,POINT (-111.0869825 32.3596722)
409,-111.0858214,32.3594118,0,0,0,755,,primary,,POINT (-111.0858214 32.3594118)
410,-110.9424728,32.2075401,0,0,0,33,,trunk,,POINT (-110.9424728 32.2075401)
411,-110.9441732,32.2085435,0,0,0,33,,trunk,,POINT (-110.9441732 32.2085435)
412,-111.1321673,32.2216662,0,0,0,956,,secondary,,POINT (-111.1321673 32.2216662)
413,-111.1321461,32.221542,0,0,0,956,,secondary,,POINT (-111.1321461 32.221542)
414,-111.1321371,32.2211647,0,0,0,956,,secondary,,POINT (-111.1321371 32.2211647)
415,-111.1321472,32.2204497,0,0,0,956,,secondary,,POINT (-111.1321472 32.2204497)
416,-110.9730353,32.188596,0,0,0,522,,motorway,,POINT (-110.9730353 32.188596)
417,-110.9706637,32.1869881,0,0,0,522,,motorway,,POINT (-110.9706637 32.1869881)
418,-110.961116,32.1849074,0,0,0,511,,secondary,,POINT (-110.961116 32.1849074)
419,-110.9609186,32.184859,0,0,0,496,,secondary,,POINT (-110.9609186 32.184859)
420,-110.980577,32.2208775,0,0,0,18,,primary,,POINT (-110.980577 32.2208775)
421,-110.980564,32.2207327,0,0,0,18,,primary,,POINT (-110.980564 32.2207327)
422,-111.2166723,32.3684492,0,0,0,816,,secondary,,POINT (-111.2166723 32.3684492)
423,-111.2167246,32.3799972,0,0,0,792,,secondary,,POINT (-111.2167246 32.3799972)
424,-111.2166415,32.3625413,0,0,0,816,,secondary,,POINT (-111.2166415 32.3625413)
425,-111.216642,32.3627866,0,0,0,816,,secondary,,POINT (-111.216642 32.3627866)
426,-111.216666,32.3661728,0,0,0,816,,secondary,,POINT (-111.216666 32.3661728)
427,-111.218168,32.3135761,0,0,0,888,,secondary,,POINT (-111.218168 32.3135761)
428,-111.2181582,32.2916793,0,0,0,888,,secondary,,POINT (-111.2181582 32.2916793)
429,-111.2181634,32.2753796,0,0,0,836,,secondary,,POINT (-111.2181634 32.2753796)
430,-111.184437,32.2481285,0,0,0,837,,secondary,,POINT (-111.184437 32.2481285)
431,-111.1644745,32.2448641,0,0,0,838,,secondary,,POINT (-111.1644745 32.2448641)
432,-110.7724859,32.0880539,0,0,0,151,,secondary,,POINT (-110.7724859 32.0880539)
433,-110.772395,32.0880529,0,0,0,113,,secondary,,POINT (-110.772395 32.0880529)
434,-110.8750358,32.1923669,0,0,0,286,,primary,,POINT (-110.8750358 32.1923669)
435,-110.875033,32.1924772,0,0,0,286,,primary,,POINT (-110.875033 32.1924772)
436,-110.8751333,32.1939319,0,0,0,286,,primary,,POINT (-110.8751333 32.1939319)
437,-111.0021794,32.2602231,0,0,0,598,,trunk,,POINT (-111.0021794 32.2602231)
438,-111.0018493,32.2602999,0,0,0,598,,trunk,,POINT (-111.0018493 32.2602999)
439,-111.001775,32.2603187,0,0,0,598,,trunk,,POINT (-111.001775 32.2603187)
440,-111.0007655,32.2605481,0,0,0,598,,trunk,,POINT (-111.0007655 32.2605481)
441,-110.9088733,32.1574293,0,0,0,381,,motorway,,POINT (-110.9088733 32.1574293)
442,-110.9096418,32.1578578,0,0,0,381,,motorway,,POINT (-110.9096418 32.1578578)
443,-110.907615,32.1567212,0,0,0,381,,motorway,,POINT (-110.907615 32.1567212)
444,-110.9041586,32.1547745,0,0,0,350,,motorway,,POINT (-110.9041586 32.1547745)
445,-110.9091426,32.1615902,0,0,0,1029,,trunk,,POINT (-110.9091426 32.1615902)
446,-110.9118928,32.1591274,0,0,0,1029,,motorway,,POINT (-110.9118928 32.1591274)
447,-110.9145226,32.1625039,0,0,0,1029,,motorway,,POINT (-110.9145226 32.1625039)
448,-110.9560826,32.1822809,0,0,0,496,,secondary,,POINT (-110.9560826 32.1822809)
449,-110.9555386,32.1829069,0,0,0,474,,motorway,,POINT (-110.9555386 32.1829069)
450,-110.9560831,32.1834012,0,0,0,496,,secondary,,POINT (-110.9560831 32.1834012)
451,-110.9558165,32.1837133,0,0,0,496,,motorway,,POINT (-110.9558165 32.1837133)
452,-110.9645428,32.1858465,0,0,0,512,,secondary,,POINT (-110.9645428 32.1858465)
453,-110.9641631,32.1863447,0,0,0,512,,secondary,,POINT (-110.9641631 32.1863447)
454,-110.9794,32.2004387,0,0,0,542,,motorway,,POINT (-110.9794 32.2004387)
455,-110.9794274,32.1997199,0,0,0,542,,motorway,,POINT (-110.9794274 32.1997199)
456,-110.9796865,32.1989339,0,0,0,542,,secondary,,POINT (-110.9796865 32.1989339)
457,-110.9795848,32.1937788,0,0,0,565,,motorway,,POINT (-110.9795848 32.1937788)
458,-110.979331,32.1929789,0,0,0,565,,motorway,,POINT (-110.979331 32.1929789)
459,-110.9779972,32.1943622,0,0,0,565,,motorway,,POINT (-110.9779972 32.1943622)
460,-110.9787651,32.1993029,0,0,0,542,,motorway,,POINT (-110.9787651 32.1993029)
461,-110.9788897,32.199713,0,0,0,542,,motorway,,POINT (-110.9788897 32.199713)
462,-110.9759568,32.1924769,0,0,0,522,,motorway,,POINT (-110.9759568 32.1924769)
463,-110.9789701,32.1993028,0,0,0,542,,motorway,,POINT (-110.9789701 32.1993028)
464,-110.977933,32.1981891,0,0,0,542,,secondary,,POINT (-110.977933 32.1981891)
465,-110.978484,32.199421,0,0,0,542,,secondary,,POINT (-110.978484 32.199421)
466,-110.9796778,32.2070227,0,0,0,27,,motorway,,POINT (-110.9796778 32.2070227)
467,-110.9796658,32.2064805,0,0,0,27,,motorway,,POINT (-110.9796658 32.2064805)
468,-110.9794283,32.206485,0,0,0,27,,motorway,,POINT (-110.9794283 32.206485)
469,-110.9794363,32.2070209,0,0,0,27,,motorway,,POINT (-110.9794363 32.2070209)
470,-110.9794887,32.213491,0,0,0,561,,motorway,,POINT (-110.9794887 32.213491)
471,-110.9795258,32.2168671,0,0,0,18,,motorway,,POINT (-110.9795258 32.2168671)
472,-110.9824787,32.2300457,0,0,0,40,,motorway,,POINT (-110.9824787 32.2300457)
473,-110.9818481,32.2274824,0,0,0,555,,motorway,,POINT (-110.9818481 32.2274824)
474,-110.9806677,32.2213079,0,0,0,17,,primary,,POINT (-110.9806677 32.2213079)
475,-110.9804247,32.2240372,0,0,0,17,,motorway,,POINT (-110.9804247 32.2240372)
476,-110.9816064,32.227517,0,0,0,555,,motorway,,POINT (-110.9816064 32.227517)
477,-110.8864577,32.134246,0,0,0,981,,primary,,POINT (-110.8864577 32.134246)
478,-110.8863602,32.1342437,0,0,0,981,,primary,,POINT (-110.8863602 32.1342437)
479,-110.8814764,32.135426,0,0,0,315,,primary,,POINT (-110.8814764 32.135426)
480,-110.8580482,32.1151212,0,0,0,257,,secondary,,POINT (-110.8580482 32.1151212)
481,-110.8581144,32.1151583,0,0,0,257,,secondary,,POINT (-110.8581144 32.1151583)
482,-110.874653,32.1255369,0,0,0,311,,secondary,,POINT (-110.874653 32.1255369)
483,-110.8343856,32.0998572,0,0,0,240,,motorway,,POINT (-110.8343856 32.0998572)
484,-110.8409734,32.1054849,0,0,0,240,,motorway,,POINT (-110.8409734 32.1054849)
485,-110.9617116,32.1850616,0,0,0,511,,secondary,,POINT (-110.9617116 32.1850616)
486,-110.9602304,32.1849554,0,0,0,496,,motorway,,POINT (-110.9602304 32.1849554)
487,-110.9617496,32.1855225,0,0,0,511,,motorway,,POINT (-110.9617496 32.1855225)
488,-110.9652789,32.1864399,0,0,0,512,,motorway,,POINT (-110.9652789 32.1864399)
489,-110.9611628,32.1853781,0,0,0,497,,motorway,,POINT (-110.9611628 32.1853781)
490,-110.961723,32.185776,0,0,0,497,,motorway,,POINT (-110.961723 32.185776)
491,-110.9620197,32.1858852,0,0,0,497,,secondary,,POINT (-110.9620197 32.1858852)
492,-110.9666856,32.1871577,0,0,0,512,,secondary,,POINT (-110.9666856 32.1871577)
493,-110.956121,32.1850624,0,0,0,496,,secondary,,POINT (-110.956121 32.1850624)
494,-110.9562435,32.1850599,0,0,0,496,,secondary,,POINT (-110.9562435 32.1850599)
495,-110.956355,32.1850577,0,0,0,496,,secondary,,POINT (-110.956355 32.1850577)
496,-110.9558585,32.1834082,0,0,0,496,,motorway,,POINT (-110.9558585 32.1834082)
497,-110.952185,32.1814434,0,0,0,474,,motorway,,POINT (-110.952185 32.1814434)
498,-110.95657,32.1837193,0,0,0,496,,motorway,,POINT (-110.95657 32.1837193)
499,-110.9563742,32.1836339,0,0,0,496,,motorway,,POINT (-110.9563742 32.1836339)
500,-110.9565702,32.1839559,0,0,0,496,,motorway,,POINT (-110.9565702 32.1839559)
501,-110.9558579,32.1836608,0,0,0,496,,motorway,,POINT (-110.9558579 32.1836608)
502,-110.9814428,32.1941947,0,0,0,565,,motorway,,POINT (-110.9814428 32.1941947)
503,-110.9822153,32.1894431,0,0,0,565,,motorway,,POINT (-110.9822153 32.1894431)
504,-110.97357,32.1892244,0,0,0,522,,motorway,,POINT (-110.97357 32.1892244)
505,-110.974228,32.189952,0,0,0,522,,motorway,,POINT (-110.974228 32.189952)
506,-110.9790414,32.1969272,0,0,0,565,,secondary,,POINT (-110.9790414 32.1969272)
507,-110.9775738,32.1922304,0,0,0,565,,secondary,,POINT (-110.9775738 32.1922304)
508,-110.9775519,32.1893807,0,0,0,522,,secondary,,POINT (-110.9775519 32.1893807)
509,-110.9773421,32.1936026,0,0,0,565,,secondary,,POINT (-110.9773421 32.1936026)
510,-110.9771848,32.1960425,0,0,0,541,,motorway,,POINT (-110.9771848 32.1960425)
511,-110.9781745,32.1973882,0,0,0,565,,motorway,,POINT (-110.9781745 32.1973882)
512,-110.9793093,32.201355,0,0,0,542,,motorway,,POINT (-110.9793093 32.201355)
513,-110.9790637,32.1997356,0,0,0,542,,motorway,,POINT (-110.9790637 32.1997356)
514,-110.9793929,32.1993006,0,0,0,542,,motorway,,POINT (-110.9793929 32.1993006)
515,-110.9782958,32.1947943,0,0,0,565,,motorway,,POINT (-110.9782958 32.1947943)
516,-110.9078233,32.179185,0,0,0,382,,trunk,,POINT (-110.9078233 32.179185)
517,-110.9070083,32.1832526,0,0,0,382,,trunk,,POINT (-110.9070083 32.1832526)
518,-110.8754064,32.1923662,0,0,0,286,,trunk,,POINT (-110.8754064 32.1923662)
519,-110.892319,32.1954126,0,0,0,340,,trunk,,POINT (-110.892319 32.1954126)
520,-110.892451,32.1954143,0,0,0,340,,trunk,,POINT (-110.892451 32.1954143)
521,-110.8924768,32.1954142,0,0,0,340,,trunk,,POINT (-110.8924768 32.1954142)
522,-110.9070124,32.1904058,0,0,0,352,,trunk,,POINT (-110.9070124 32.1904058)
523,-110.9068938,32.1909632,0,0,0,352,,trunk,,POINT (-110.9068938 32.1909632)
524,-110.9087995,32.1901436,0,0,0,386,,trunk,,POINT (-110.9087995 32.1901436)
525,-110.9129269,32.190111,0,0,0,386,,trunk,,POINT (-110.9129269 32.190111)
526,-110.909393,32.1899163,0,0,0,386,,trunk,,POINT (-110.909393 32.1899163)
527,-110.9092613,32.189916,0,0,0,386,,trunk,,POINT (-110.9092613 32.189916)
528,-110.9085386,32.1848344,0,0,0,382,,trunk,,POINT (-110.9085386 32.1848344)
529,-110.9078098,32.1795508,0,0,0,382,,trunk,,POINT (-110.9078098 32.1795508)
530,-110.9101594,32.1936551,0,0,0,386,,primary,,POINT (-110.9101594 32.1936551)
531,-110.9092641,32.1904186,0,0,0,386,,primary,,POINT (-110.9092641 32.1904186)
532,-110.9092643,32.1902826,0,0,0,386,,trunk,,POINT (-110.9092643 32.1902826)
533,-110.9093046,32.1946492,0,0,0,352,,primary,,POINT (-110.9093046 32.1946492)
534,-110.9093675,32.1964362,0,0,0,352,,primary,,POINT (-110.9093675 32.1964362)
535,-110.9092988,32.1942834,0,0,0,352,,primary,,POINT (-110.9092988 32.1942834)
536,-110.9106874,32.1948962,0,0,0,386,,primary,,POINT (-110.9106874 32.1948962)
537,-110.9107313,32.1945076,0,0,0,386,,primary,,POINT (-110.9107313 32.1945076)
538,-110.8299271,32.2208948,0,0,0,213,,primary,,POINT (-110.8299271 32.2208948)
539,-110.8289504,32.2208933,0,0,0,213,,primary,,POINT (-110.8289504 32.2208933)
540,-110.8250143,32.2208841,0,0,0,212,,primary,,POINT (-110.8250143 32.2208841)
541,-110.772219,32.2509467,0,0,0,136,,secondary,,POINT (-110.772219 32.2509467)
542,-110.7724456,32.2720341,0,0,0,1099,,secondary,,POINT (-110.7724456 32.2720341)
543,-110.9797994,32.2174893,0,0,0,18,,motorway,,POINT (-110.9797994 32.2174893)
544,-110.9797684,32.2168617,0,0,0,18,,motorway,,POINT (-110.9797684 32.2168617)
545,-110.9795533,32.2174954,0,0,0,18,,motorway,,POINT (-110.9795533 32.2174954)
546,-110.9799153,32.2206195,0,0,0,18,,motorway,,POINT (-110.9799153 32.2206195)
547,-110.979738,32.2140862,0,0,0,561,,motorway,,POINT (-110.979738 32.2140862)
548,-110.9801576,32.2205918,0,0,0,18,,motorway,,POINT (-110.9801576 32.2205918)
549,-110.9802643,32.2211383,0,0,0,17,,motorway,,POINT (-110.9802643 32.2211383)
550,-110.9800204,32.2211655,0,0,0,17,,motorway,,POINT (-110.9800204 32.2211655)
551,-110.9826164,32.2296775,0,0,0,40,,motorway,,POINT (-110.9826164 32.2296775)
552,-110.9824225,32.229117,0,0,0,40,,motorway,,POINT (-110.9824225 32.229117)
553,-110.9821631,32.2290991,0,0,0,40,,motorway,,POINT (-110.9821631 32.2290991)
554,-110.9823521,32.2296593,0,0,0,40,,motorway,,POINT (-110.9823521 32.2296593)
555,-110.983825,32.2354734,0,0,0,564,,motorway,,POINT (-110.983825 32.2354734)
556,-110.9839576,32.2360334,0,0,0,564,,motorway,,POINT (-110.9839576 32.2360334)
557,-110.985837,32.2412606,0,0,0,556,,motorway,,POINT (-110.985837 32.2412606)
558,-111.0846939,32.3536183,0,0,0,748,,motorway,,POINT (-111.0846939 32.3536183)
559,-111.072681,32.3432201,0,0,0,747,,motorway,,POINT (-111.072681 32.3432201)
560,-110.984053,32.2354589,0,0,0,564,,motorway,,POINT (-110.984053 32.2354589)
561,-110.9827104,32.2299748,0,0,0,40,,motorway,,POINT (-110.9827104 32.2299748)
562,-111.0656257,32.3360354,0,0,0,744,,secondary,,POINT (-111.0656257 32.3360354)
