name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,495,958940622,,yes,,,,"POLYGON ((-111.914777 33.413693, -111.914597 33.413693, -111.914597 33.413781, -111.914777 33.413781, -111.914777 33.413693))","POINT (-111.91468699999999 33.413737000000005)",,1
,496,958940758,,yes,,,,"POLYGON ((-111.914377 33.411853, -111.914557 33.411853, -111.914557 33.411768, -111.914377 33.411768, -111.914377 33.411853))","POINT (-111.914467 33.41181050000001)",,1
,497,958941049,,yes,,,,"POLYGON ((-111.911657 33.411772, -111.911473 33.411771, -111.911472 33.411858, -111.911585 33.411859, -111.911585 33.411892, -111.911656 33.411893, -111.911657 33.411772))","POINT (-111.91157184316702 33.41182294439624)",,1
,498,958941802,,yes,,,,"POLYGON ((-111.920033 33.411551, -111.920033 33.411656, -111.920166 33.411656, -111.920166 33.41162, -111.920218 33.41162, -111.920218 33.411551, -111.920033 33.411551))","POINT (-111.92011840787902 33.41159982062895)",,1
,499,958942904,,yes,,,,"POLYGON ((-111.923017 33.412368, -111.923129 33.412368, -111.923129 33.412251, -111.923017 33.412251, -111.923017 33.412368))","POINT (-111.92307299999997 33.4123095)",,1
,500,958944884,,carport,,,,"POLYGON ((-111.921635 33.417143, -111.921568 33.417143, -111.921568 33.417307, -111.921635 33.417307, -111.921635 33.417143))","POINT (-111.9216015 33.417225)",,1
,501,958948103,,yes,,,,"POLYGON ((-111.937766 33.413369, -111.93797 33.413369, -111.93797 33.413277, -111.937766 33.413277, -111.937766 33.413369))","POINT (-111.93786800000002 33.413323)",,1
,502,958948443,,yes,,,,"POLYGON ((-111.939542 33.412296, -111.939327 33.412296, -111.939327 33.412384, -111.939542 33.412384, -111.939542 33.412296))","POINT (-111.93943449999999 33.41234)",,1
,503,958948609,,yes,,,,"POLYGON ((-111.935526 33.411635, -111.935523 33.41184, -111.935615 33.411841, -111.935615 33.411796, -111.935679 33.411797, -111.935682 33.411595, -111.935627 33.411595, -111.935626 33.411636, -111.935526 33.411635))","POINT (-111.93560190141272 33.411722020892604)",,1
,504,958948822,,yes,,,,"POLYGON ((-111.938793 33.409478, -111.938941 33.409483, -111.938948 33.409324, -111.9388 33.409319, -111.938793 33.409478))","POINT (-111.93887050000001 33.409401)",,1
,505,958962045,,yes,,,,"POLYGON ((-111.906513 33.417808, -111.906513 33.417741, -111.90639 33.417741, -111.90639 33.417884, -111.90643 33.417884, -111.90643 33.417862, -111.906478 33.417862, -111.906478 33.417808, -111.906513 33.417808))","POINT (-111.90644287317092 33.41780147152743)",,1
,506,958962302,,yes,,,,"POLYGON ((-111.903343 33.41856, -111.902938 33.41856, -111.902938 33.418661, -111.903343 33.418661, -111.903343 33.41856))","POINT (-111.9031405 33.41861049999999)",,1
,507,958962903,,yes,,,,"POLYGON ((-111.90404 33.417911, -111.904158 33.417911, -111.904158 33.41762, -111.90404 33.41762, -111.90404 33.417911))","POINT (-111.904099 33.417765499999994)",,1
,508,958963020,,yes,,,,"POLYGON ((-111.897343 33.418274, -111.897469 33.418274, -111.897469 33.418187, -111.897343 33.418187, -111.897343 33.418274))","POINT (-111.89740599999999 33.4182305)",,1
,509,958963384,,yes,,,,"POLYGON ((-111.8989184 33.4188669, -111.8987396 33.4188498, -111.8987256 33.4189521, -111.8989044 33.4189692, -111.8989184 33.4188669))","POINT (-111.898822 33.418909500000005)",,1
,510,958963674,,yes,,,,"POLYGON ((-111.903492 33.419951, -111.90348 33.420126, -111.903742 33.420139, -111.903754 33.419964, -111.903492 33.419951))","POINT (-111.903617 33.420045)",,1
,511,958964349,,yes,,,,"POLYGON ((-111.9076962 33.4199611, -111.9076592 33.4197219, -111.9074628 33.419744, -111.9074997 33.4199821, -111.9076962 33.4199611))","POINT (-111.9075795488535 33.41985225978048)",,1
,512,958965252,,yes,,,,"POLYGON ((-111.928934 33.410655, -111.928934 33.41057, -111.928732 33.41057, -111.928732 33.41066, -111.928791 33.41066, -111.928791 33.410687, -111.928896 33.410687, -111.928896 33.410655, -111.928934 33.410655))","POINT (-111.92883368127251 33.41062257611044)",,1
,513,958968826,,yes,,,,"POLYGON ((-111.921482 33.41053, -111.921214 33.41053, -111.921214 33.410682, -111.921482 33.410682, -111.921482 33.41053))","POINT (-111.92134800000001 33.410606)",,1
,514,958969306,,yes,,,,"POLYGON ((-111.913192 33.408666, -111.913192 33.408518, -111.912662 33.40852, -111.912663 33.408668, -111.913192 33.408666))","POINT (-111.9129272487952 33.408592976712136)",,1
,515,958970102,,yes,,,,"POLYGON ((-111.920012 33.408493, -111.920014 33.408634, -111.920546 33.408629, -111.920545 33.408488, -111.920012 33.408493))","POINT (-111.9202792468105 33.40856097796422)",,1
,516,983515178,,carport,,,,"POLYGON ((-111.9531761 33.4267369, -111.9532377 33.4267357, -111.9532337 33.4265872, -111.9531722 33.4265884, -111.9531761 33.4267369))","POINT (-111.95320492560182 33.426662070093876)",,1
,517,983726882,,carport,,,,"POLYGON ((-111.9152314 33.4078937, -111.9151754 33.4078943, -111.9151792 33.4081408, -111.9152352 33.4081402, -111.9152314 33.4078937))","POINT (-111.9152053 33.40801725)",,1
,518,983728316,,carport,,,,"POLYGON ((-111.9219238 33.4108189, -111.9219232 33.4107699, -111.9216872 33.4107721, -111.9216878 33.4108211, -111.9219238 33.4108189))","POINT (-111.9218055 33.4107955)",,1
,519,990991465,,carport,,,,"POLYGON ((-111.947854 33.423733, -111.9475875 33.4237314, -111.9475871 33.4237809, -111.9478536 33.4237825, -111.947854 33.423733))","POINT (-111.94772055 33.423756950000005)",,1
,520,991005763,,carport,,,,"POLYGON ((-111.9185519 33.420808, -111.9183159 33.420805, -111.9183151 33.420852, -111.9185511 33.420855, -111.9185519 33.420808))","POINT (-111.9184335 33.420829999999995)",,1
,521,1019300935,,carport,,,,"POLYGON ((-111.9011349 33.4198291, -111.9008589 33.4198069, -111.9008541 33.4198489, -111.9011301 33.4198711, -111.9011349 33.4198291))","POINT (-111.90099450000001 33.419838999999996)",,1
,522,1019302211,,carport,,,,"POLYGON ((-111.907791 33.420396, -111.9077335 33.4203946, -111.9077299 33.4204931, -111.9077874 33.4204945, -111.907791 33.420396))","POINT (-111.90776045000001 33.42044455)",,1
,523,1019787221,,carport,,,,"POLYGON ((-111.9014091 33.4213441, -111.9014079 33.4212961, -111.9010729 33.4213019, -111.9010741 33.4213499, -111.9014091 33.4213441))","POINT (-111.90124100000001 33.42132300000001)",,1
,524,1058983980,,apartments,,,,"POLYGON ((-111.9280029 33.4370291, -111.9280061 33.4371704, -111.9280539 33.4371696, -111.9280541 33.4371787, -111.9284057 33.4371733, -111.9284023 33.4370229, -111.9280029 33.4370291))","POINT (-111.9282055818404 33.43710064993309)",,1
,525,1078715161,,carport,,,,"POLYGON ((-111.9225391 33.421629, -111.9225383 33.4217285, -111.9225998 33.4217289, -111.9226006 33.4216294, -111.9225391 33.421629))","POINT (-111.92256944999997 33.42167895)",,1
,526,1083336556,,apartments,,,,"POLYGON ((-111.9418557 33.4260218, -111.9418558 33.4260337, -111.9418721 33.4260336, -111.9418725 33.4260665, -111.9418599 33.4260666, -111.9418605 33.4261181, -111.9418736 33.426118, -111.941874 33.4261496, -111.9418579 33.4261497, -111.941858 33.426162, -111.9418132 33.4261624, -111.9418132 33.4261678, -111.9416854 33.4261689, -111.9416853 33.4261626, -111.9416402 33.4261629, -111.9416401 33.4261495, -111.9416264 33.4261496, -111.941626 33.4261217, -111.9416379 33.4261216, -111.9416376 33.4260925, -111.9416215 33.4260926, -111.9416209 33.4260391, -111.941628 33.4260391, -111.9416276 33.4259994, -111.9416607 33.4259991, -111.9416605 33.4259823, -111.9417031 33.425982, -111.9417034 33.4260099, -111.9417271 33.4260097, -111.9417274 33.4260335, -111.9417484 33.4260333, -111.9417482 33.4260164, -111.9418143 33.4260159, -111.9418144 33.4260221, -111.9418557 33.4260218))","POINT (-111.94174191554288 33.42608645829933)",,1
,527,1108353015,,carport,,,,"POLYGON ((-111.8975196 33.42099, -111.8974001 33.4209879, -111.8973988 33.4210385, -111.8975184 33.4210406, -111.8975196 33.42099))","POINT (-111.89745922456721 33.42101425351951)",,1
,528,1180764849,,residential,,,,"POLYGON ((-111.9481471 33.4235561, -111.9481463 33.423691, -111.9482504 33.4236914, -111.9482496 33.4238256, -111.9481418 33.4238252, -111.948141 33.4239705, -111.948258 33.4239709, -111.9482588 33.4238263, -111.9483659 33.4238267, -111.9483667 33.4236826, -111.9482613 33.4236822, -111.948262 33.4235566, -111.9481471 33.4235561))","POINT (-111.94823803068041 33.42376303650513)",,1
,529,1218863670,,yes,,,,"POLYGON ((-111.9361931 33.4077737, -111.9363044 33.4077719, -111.9363049 33.4077943, -111.9363693 33.4077933, -111.9363677 33.4077261, -111.9363341 33.4077267, -111.936333 33.4076797, -111.9361909 33.407682, -111.9361931 33.4077737))","POINT (-111.93627802520925 33.40773382505355)",,1
,530,1236844668,,,parking_space,,,"POLYGON ((-111.9104603 33.4068644, -111.9103973 33.406864, -111.9103975 33.4068323, -111.9104605 33.4068327, -111.9104603 33.4068644))","POINT (-111.9104289 33.40684835)",,1
,531,1254496254,,apartments,,,,"POLYGON ((-111.9182988 33.4380609, -111.9183053 33.4380455, -111.9183217 33.4380503, -111.918329 33.438033, -111.918457 33.4380706, -111.9186141 33.437698, -111.9186364 33.4376832, -111.9187312 33.4376821, -111.918731 33.4376691, -111.9187461 33.4376689, -111.9187467 33.4377076, -111.9188118 33.4377069, -111.9188114 33.4376808, -111.9188482 33.4376804, -111.9188485 33.4377002, -111.9190198 33.4376988, -111.9190196 33.4376872, -111.9190774 33.4376868, -111.9190774 33.4377015, -111.9192552 33.4377009, -111.9192551 33.4376809, -111.919283 33.4376809, -111.919283 33.4376969, -111.9193635 33.437697, -111.9193637 33.4375861, -111.919373 33.4375861, -111.9193736 33.4375173, -111.9193417 33.437517, -111.919342 33.4374872, -111.9191504 33.4374854, -111.9191506 33.437475, -111.9187249 33.4374691, -111.9187248 33.4374744, -111.9185635 33.4374709, -111.9185665 33.4374963, -111.9185307 33.4374865, -111.9185336 33.437479, -111.918453 33.4374568, -111.9184366 33.4374982, -111.9184198 33.4374935, -111.9183818 33.4375885, -111.9183934 33.4375918, -111.9182776 33.4378758, -111.9182876 33.4378787, -111.9182659 33.4379311, -111.9182459 33.4379253, -111.918211 33.438009, -111.9182285 33.4380141, -111.918212 33.4380534, -111.918266 33.4380691, -111.9182727 33.4380532, -111.9182988 33.4380609))","POINT (-111.91873135613267 33.43767505379222)",,1
,532,1290594857,,yes,,,,"POLYGON ((-111.9086941 33.4226828, -111.9086135 33.4226836, -111.90858 33.4226839, -111.9085554 33.4226651, -111.9085561 33.4226348, -111.9086948 33.4226354, -111.9086941 33.4226828))","POINT (-111.90862677189821 33.42265862604767)",,1
,533,1292195476,,yes,,,,"POLYGON ((-111.8996724 33.4133912, -111.8998816 33.4133938, -111.8998832 33.4133032, -111.8998242 33.4133025, -111.8998233 33.4133517, -111.8996731 33.4133498, -111.8996724 33.4133912))","POINT (-111.89979641461024 33.41336066837317)",,1
,534,1302577175,,yes,,,,"POLYGON ((-111.9026723 33.409236, -111.9026784 33.4098708, -111.9027467 33.4098704, -111.9027406 33.4092356, -111.9026723 33.409236))","POINT (-111.9027095 33.409553200000005)",,1
,535,1302584693,,garages,,,,"POLYGON ((-111.9213977 33.4057777, -111.9213183 33.4057785, -111.9213223 33.4060382, -111.9214016 33.4060374, -111.9213977 33.4057777))","POINT (-111.92135997455956 33.40590792273076)",,1
,536,,8345849,apartments,,,,"MULTIPOLYGON (((-111.924282 33.4166716, -111.9242787 33.4161361, -111.9241394 33.4161368, -111.9241406 33.4163206, -111.9241744 33.4163204, -111.9241754 33.4164853, -111.9241405 33.4164855, -111.9241417 33.4166722, -111.924282 33.4166716)), ((-111.9239724 33.4166643, -111.9239722 33.4164827, -111.9239371 33.4164827, -111.9239368 33.4163142, -111.9239675 33.4163142, -111.9239672 33.4161336, -111.9238328 33.4161338, -111.9238336 33.4166645, -111.9239724 33.4166643)), ((-111.9242758 33.416074, -111.9242749 33.4159877, -111.9238339 33.4159909, -111.9238348 33.4160747, -111.923984 33.4160736, -111.9239843 33.4161056, -111.9241252 33.4161046, -111.9241249 33.4160751, -111.9242758 33.416074)))","POINT (-111.92405801779465 33.41631716556397)",,1
College of Design North,537,28822451,,yes,,,,"POLYGON ((-111.9367838 33.4213182, -111.937205 33.4213176, -111.9372763 33.4213175, -111.9373213 33.4213174, -111.9373215 33.4214104, -111.9373669 33.4214103, -111.9373677 33.4217513, -111.9367847 33.4217522, -111.9367838 33.4213182))","POINT (-111.93707116155348 33.42153767260654)",,1
Engineering Center B-Wing,538,29216480,,university,,,,"POLYGON ((-111.9317804 33.4190557, -111.932566 33.4190589, -111.9326391 33.4190563, -111.9326414 33.4188878, -111.9325124 33.4188878, -111.9321694 33.4188878, -111.9320209 33.4188878, -111.9317813 33.4188878, -111.9317804 33.4190557))","POINT (-111.93221172540947 33.4189725421314)",,1
Goldwater Center,539,30407135,,university,,,,"POLYGON ((-111.9306396 33.4204118, -111.9305558 33.4204121, -111.9305573 33.4204326, -111.9304755 33.4204327, -111.9303788 33.420434, -111.9303765 33.4204157, -111.9302921 33.4204183, -111.9302956 33.4207688, -111.9303044 33.4211746, -111.9303833 33.4211736, -111.9303823 33.4211223, -111.9305685 33.4211198, -111.9305695 33.4211738, -111.9306557 33.4211726, -111.9306554 33.4211567, -111.9306488 33.4208143, -111.9306069 33.4208148, -111.930606 33.4207656, -111.9306452 33.4207645, -111.9306396 33.4204118))","POINT (-111.9304711258949 33.42078615340571)",,1
Papago Gateway Center,540,137182823,,office,,,,"POLYGON ((-111.9439272 33.4379857, -111.9438712 33.4378974, -111.9438542 33.4379047, -111.9438072 33.4378291, -111.9438232 33.4378218, -111.9437752 33.4377461, -111.9438872 33.437705, -111.9439882 33.4376723, -111.9441322 33.4376277, -111.9443512 33.437583, -111.9445962 33.4375595, -111.9448132 33.4375689, -111.9449322 33.437581, -111.9450102 33.4375924, -111.9450832 33.4376042, -111.9450602 33.4376977, -111.9450852 33.4377021, -111.9450622 33.4377952, -111.9450372 33.4377908, -111.9450152 33.4378766, -111.9449502 33.4378685, -111.9448182 33.4378531, -111.9446022 33.4378437, -111.9443572 33.4378672, -111.9441372 33.4379118, -111.9439942 33.4379564, -111.9439272 33.4379857))","POINT (-111.94444889615187 33.43774153992825)",,1
,541,224009448,,yes,,,,"POLYGON ((-111.9519269 33.4057114, -111.9519264 33.4059316, -111.9517948 33.4059314, -111.9517949 33.4058765, -111.9516652 33.4058763, -111.9516651 33.4059306, -111.951402 33.4059302, -111.9514021 33.4058754, -111.9512727 33.4058752, -111.9512726 33.4059298, -111.9510745 33.4059295, -111.9510747 33.4058749, -111.9509451 33.4058747, -111.950945 33.4059296, -111.9506808 33.4059292, -111.9506809 33.4058741, -111.9505504 33.4058739, -111.9505503 33.4059282, -111.9503532 33.4059279, -111.9503534 33.4058727, -111.9502232 33.4058725, -111.9502231 33.4059277, -111.9500918 33.4059275, -111.9500923 33.4057087, -111.9519269 33.4057114))","POINT (-111.95101182061899 33.40581177675162)",,1
Raising Cane's,542,257009016,,yes,fast_food,,,"POLYGON ((-111.9244957 33.4224932, -111.924472 33.4224935, -111.9244724 33.4225206, -111.9242875 33.4225224, -111.9242847 33.422326, -111.9244933 33.4223239, -111.9244957 33.4224932))","POINT (-111.92438890960415 33.42242183105314)",,1
,543,276438749,,yes,toilets,,,"POLYGON ((-111.9415958 33.4300715, -111.9415238 33.4301141, -111.9414841 33.4300672, -111.941556 33.4300246, -111.9415958 33.4300715))","POINT (-111.94153993310567 33.430069350632834)",,1
,544,294050141,,,parking,,,"POLYGON ((-111.9261437 33.4178292, -111.9260764 33.4178293, -111.9260765 33.4178795, -111.9256743 33.4178801, -111.9256742 33.41783, -111.9256557 33.41783, -111.9256556 33.4177891, -111.9256354 33.4177891, -111.9256353 33.4177386, -111.9255801 33.4177386, -111.9255792 33.4172286, -111.9257679 33.4172283, -111.9257688 33.417735, -111.9257104 33.4177351, -111.925723 33.4177484, -111.9257409 33.4177556, -111.9258078 33.4177555, -111.9258077 33.4177089, -111.9260832 33.4177084, -111.9260833 33.4177545, -111.9261435 33.4177544, -111.9261437 33.4178292))","POINT (-111.92576780840793 33.41761738814682)",,1
,545,344754668,,industrial,,,,"POLYGON ((-111.9130331 33.4250016, -111.9129486 33.425002, -111.9129482 33.4249459, -111.9130327 33.4249454, -111.9130331 33.4250016))","POINT (-111.91299066254007 33.42497372489377)",,1
,546,386278651,,roof,,,,"POLYGON ((-111.9302445 33.4277785, -111.9293584 33.4277808, -111.9293495 33.4272069, -111.9302358 33.4272032, -111.9302445 33.4277785))","POINT (-111.92979722965428 33.427492337426884)",,1
,547,470030233,,,parking,,,"POLYGON ((-111.9330646 33.4105611, -111.9326739 33.4105644, -111.9326664 33.410173, -111.9327099 33.410142, -111.9326969 33.4097151, -111.9318941 33.409713, -111.9319541 33.4097761, -111.9307013 33.4097831, -111.930702 33.4095267, -111.9307091 33.4094569, -111.9318969 33.4094549, -111.9319406 33.409497, -111.9329647 33.409489, -111.9329746 33.4098612, -111.9330695 33.4098451, -111.933065 33.4104466, -111.9330646 33.4105611))","POINT (-111.93210732366661 33.40979401095561)",,1
,548,544152062,,,parking,,,"POLYGON ((-111.9260248 33.4172072, -111.9260251 33.4171605, -111.9259689 33.4170908, -111.9259695 33.4170478, -111.9257039 33.4170433, -111.9257043 33.4170825, -111.925727 33.4172049, -111.9260248 33.4172072))","POINT (-111.92585575325243 33.41712826370374)",,1
,549,544817184,,roof,,outdoor_seating,,"POLYGON ((-111.9352313 33.424093, -111.9351121 33.4240494, -111.9352298 33.4238308, -111.9353448 33.4238743, -111.9352313 33.424093))","POINT (-111.93522915309534 33.42396240773386)",,1
,550,552634952,,,,sports_centre,,"POLYGON ((-111.9320048 33.4149933, -111.931414 33.4150018, -111.9313876 33.4150022, -111.9314055 33.4151172, -111.9314118 33.4154493, -111.9314858 33.4154504, -111.9314884 33.4154706, -111.9316873 33.4154695, -111.9316861 33.4154866, -111.9317182 33.415487, -111.932379 33.4154884, -111.932379 33.415458, -111.9323806 33.4152067, -111.9323492 33.4152039, -111.9323447 33.4151805, -111.9323138 33.4151791, -111.9323152 33.4151532, -111.9322751 33.4151515, -111.9322773 33.4150413, -111.9320025 33.4150432, -111.9320048 33.4149933))","POINT (-111.93187349074773 33.41525109459846)",,1
,551,588520627,,,parking,,,"POLYGON ((-111.9122499 33.4153206, -111.9121662 33.4153197, -111.9121631 33.4155231, -111.9119265 33.4155206, -111.9119277 33.4154448, -111.9118792 33.4154443, -111.9118834 33.4151633, -111.912035 33.4151649, -111.9120372 33.4150157, -111.9121956 33.4150173, -111.9121924 33.4152314, -111.9122512 33.4152321, -111.9122499 33.4153206))","POINT (-111.91205575127444 33.415288093898674)",,1
