node_id,x_coord,y_coord,production,attraction,is_boundary,ctrl_type,zone_id,poi_id,activity_type,geometry
2708,-96.8222583,43.5371521,50,50,0,,,,tertiary,POINT (-96.8222583 43.5371521)
2709,-96.8183209,43.5371634,50,50,0,,,,tertiary,POINT (-96.8183209 43.5371634)
2710,-96.8158283,43.537428,50,50,0,,,,secondary,POINT (-96.8158283 43.537428)
2711,-96.7826037,43.5405884,10,10,2,,,,residential,POINT (-96.7826037 43.5405884)
2712,-96.806338,43.541062,10,10,0,,,,residential,POINT (-96.806338 43.541062)
2713,-96.808388,43.540765,10,10,0,,,,residential,POINT (-96.808388 43.540765)
2714,-96.788509,43.540426,10,10,0,,,,residential,POINT (-96.788509 43.540426)
2715,-96.6683231,43.5397696,10,10,2,,,,residential,POINT (-96.6683231 43.5397696)
2716,-96.7935175,43.5002825,50,50,0,,,,secondary,POINT (-96.7935175 43.5002825)
2717,-96.7931162,43.5009935,10,10,2,,,,residential,POINT (-96.7931162 43.5009935)
2718,-96.7014623,43.5982283,50,50,0,,,,unclassified,POINT (-96.7014623 43.5982283)
2719,-96.7014538,43.6008342,50,50,0,,,,unclassified,POINT (-96.7014538 43.6008342)
2720,-96.809583,43.512263,10,10,0,,,,residential,POINT (-96.809583 43.512263)
2721,-96.8096775,43.5125968,10,10,2,,,,residential,POINT (-96.8096775 43.5125968)
2722,-96.693032,43.528929,10,10,2,,,,residential,POINT (-96.693032 43.528929)
2723,-96.693012,43.528633,10,10,0,,,,residential,POINT (-96.693012 43.528633)
2724,-96.77271,43.537066,10,10,0,,,,residential,POINT (-96.77271 43.537066)
2725,-96.774855,43.537067,10,10,0,,,,residential,POINT (-96.774855 43.537067)
2726,-96.663313,43.521018,10,10,0,,,,residential,POINT (-96.663313 43.521018)
2727,-96.7923223,43.5319377,10,10,0,,,,residential,POINT (-96.7923223 43.5319377)
2728,-96.795342,43.531917,10,10,0,,,,residential,POINT (-96.795342 43.531917)
2729,-96.7241,43.50541,10,10,0,,,,residential,POINT (-96.7241 43.50541)
2730,-96.724306,43.504305,10,10,0,,,,residential,POINT (-96.724306 43.504305)
2731,-96.724664,43.503556,10,10,0,,,,residential,POINT (-96.724664 43.503556)
2732,-96.7237214,43.5070737,10,10,0,,,,residential,POINT (-96.7237214 43.5070737)
2733,-96.724168,43.506436,10,10,0,,,,residential,POINT (-96.724168 43.506436)
2734,-96.684965,43.53695,50,50,0,,,,tertiary,POINT (-96.684965 43.53695)
2735,-96.6839,43.535753,10,10,0,,,,residential,POINT (-96.6839 43.535753)
2736,-96.7298191,43.5061496,10,10,0,,,,residential,POINT (-96.7298191 43.5061496)
2737,-96.7294502,43.5055113,10,10,2,,,,residential,POINT (-96.7294502 43.5055113)
2738,-96.6798751,43.5160547,10,10,2,,,,residential,POINT (-96.6798751 43.5160547)
2739,-96.774819,43.5653495,50,50,0,,,,unclassified,POINT (-96.774819 43.5653495)
2740,-96.7748295,43.5666256,50,50,0,,,,unclassified,POINT (-96.7748295 43.5666256)
2741,-96.774358,43.568332,50,50,0,,,,unclassified,POINT (-96.774358 43.568332)
2742,-96.771063,43.568312,50,50,0,,,,unclassified,POINT (-96.771063 43.568312)
2743,-96.716294,43.5325343,50,50,0,,,,tertiary,POINT (-96.716294 43.5325343)
2744,-96.688134,43.532144,10,10,0,,,,residential,POINT (-96.688134 43.532144)
2745,-96.786551,43.592402,10,10,0,,,,residential,POINT (-96.786551 43.592402)
2746,-96.787488,43.592223,10,10,0,,,,residential,POINT (-96.787488 43.592223)
2747,-96.8042822,43.5484159,10,10,2,,,,residential,POINT (-96.8042822 43.5484159)
2748,-96.709858,43.506737,10,10,0,,,,residential,POINT (-96.709858 43.506737)
2749,-96.7079425,43.503848,10,10,2,,,,residential,POINT (-96.7079425 43.503848)
2750,-96.7784992,43.5206105,50,50,0,,,,unclassified,POINT (-96.7784992 43.5206105)
2751,-96.774657,43.520488,50,50,0,,,,unclassified,POINT (-96.774657 43.520488)
2752,-96.736243,43.521229,50,50,0,,,,tertiary,POINT (-96.736243 43.521229)
2753,-96.73816,43.521226,10,10,0,,,,residential,POINT (-96.73816 43.521226)
2754,-96.758618,43.521204,10,10,0,,,,residential,POINT (-96.758618 43.521204)
2755,-96.787196,43.520637,10,10,2,,,,residential,POINT (-96.787196 43.520637)
2756,-96.790882,43.520649,50,50,0,,,,secondary,POINT (-96.790882 43.520649)
2757,-96.7611803,43.5209318,50,50,0,,,,secondary,POINT (-96.7611803 43.5209318)
2758,-96.7300543,43.5207488,10,10,0,,,,residential,POINT (-96.7300543 43.5207488)
2759,-96.7312776,43.520761,50,50,0,,,,primary,POINT (-96.7312776 43.520761)
2760,-96.800872,43.54657,50,50,0,,,,tertiary,POINT (-96.800872 43.54657)
2761,-96.809039,43.546548,50,50,0,,,,tertiary,POINT (-96.809039 43.546548)
2762,-96.6009587,43.5146979,50,50,0,,,,tertiary,POINT (-96.6009587 43.5146979)
2763,-96.6008931,43.5219634,50,50,0,,,,tertiary,POINT (-96.6008931 43.5219634)
2764,-96.711374,43.5558914,50,50,0,,,,secondary,POINT (-96.711374 43.5558914)
2765,-96.7101524,43.5558916,10,10,0,,,,residential,POINT (-96.7101524 43.5558916)
2766,-96.7087852,43.5558979,10,10,0,,,,residential,POINT (-96.7087852 43.5558979)
2767,-96.7074291,43.5558998,10,10,0,,,,residential,POINT (-96.7074291 43.5558998)
2768,-96.7047088,43.5559037,10,10,0,,,,residential,POINT (-96.7047088 43.5559037)
2769,-96.7033518,43.5559065,10,10,0,,,,residential,POINT (-96.7033518 43.5559065)
2770,-96.7156673,43.5562363,10,10,0,,,,residential,POINT (-96.7156673 43.5562363)
2771,-96.7142353,43.5562322,10,10,0,,,,residential,POINT (-96.7142353 43.5562322)
2772,-96.7126383,43.5562299,10,10,0,,,,residential,POINT (-96.7126383 43.5562299)
2773,-96.7113767,43.5562295,50,50,0,,,,secondary,POINT (-96.7113767 43.5562295)
2774,-96.700028,43.556013,10,10,0,,,,residential,POINT (-96.700028 43.556013)
2775,-96.698935,43.556267,10,10,0,,,,residential,POINT (-96.698935 43.556267)
2776,-96.7014205,43.5558127,10,10,0,,,,residential,POINT (-96.7014205 43.5558127)
2777,-96.700397,43.556299,10,10,0,,,,residential,POINT (-96.700397 43.556299)
2778,-96.781571,43.539862,10,10,0,,,,residential,POINT (-96.781571 43.539862)
2779,-96.781595,43.537754,10,10,0,,,,residential,POINT (-96.781595 43.537754)
2780,-96.698396,43.557059,10,10,0,,,,residential,POINT (-96.698396 43.557059)
2781,-96.698427,43.558465,10,10,0,,,,residential,POINT (-96.698427 43.558465)
2782,-96.698668,43.575533,10,10,0,,,,residential,POINT (-96.698668 43.575533)
2783,-96.698712,43.577763,10,10,0,,,,residential,POINT (-96.698712 43.577763)
2784,-96.6985689,43.5873803,50,50,0,,,,secondary,POINT (-96.6985689 43.5873803)
2785,-96.6989,43.563896,10,10,0,,,,residential,POINT (-96.6989 43.563896)
2786,-96.698904,43.565676,10,10,0,,,,residential,POINT (-96.698904 43.565676)
2787,-96.6989297,43.5512138,10,10,0,,,,residential,POINT (-96.6989297 43.5512138)
2788,-96.698922,43.552215,10,10,0,,,,residential,POINT (-96.698922 43.552215)
2789,-96.6989318,43.548489,10,10,0,,,,residential,POINT (-96.6989318 43.548489)
2790,-96.6624784,43.5687376,10,10,0,,,,residential,POINT (-96.6624784 43.5687376)
2791,-96.661505,43.5674176,10,10,0,,,,residential,POINT (-96.661505 43.5674176)
2792,-96.809987,43.526366,10,10,0,,,,residential,POINT (-96.809987 43.526366)
2793,-96.8102735,43.5261362,10,10,2,,,,residential,POINT (-96.8102735 43.5261362)
2794,-96.797219,43.518899,10,10,0,,,,residential,POINT (-96.797219 43.518899)
2795,-96.797566,43.518037,10,10,0,,,,residential,POINT (-96.797566 43.518037)
2796,-96.7541116,43.5084311,50,50,0,,,,secondary,POINT (-96.7541116 43.5084311)
2797,-96.7532936,43.5084316,50,50,0,,,,secondary,POINT (-96.7532936 43.5084316)
2798,-96.696428,43.561114,10,10,0,,,,residential,POINT (-96.696428 43.561114)
2799,-96.700888,43.559869,10,10,0,,,,residential,POINT (-96.700888 43.559869)
2800,-96.7046168,43.5578885,10,10,0,,,,residential,POINT (-96.7046168 43.5578885)
2801,-96.7660083,43.6018028,50,50,0,,,,unclassified,POINT (-96.7660083 43.6018028)
2802,-96.7661771,43.5946671,50,50,0,,,,unclassified,POINT (-96.7661771 43.5946671)
2803,-96.7844457,43.5022667,10,10,2,,,,residential,POINT (-96.7844457 43.5022667)
2804,-96.718334,43.578382,10,10,0,,,,residential,POINT (-96.718334 43.578382)
2805,-96.7179626,43.581934,10,10,0,,,,residential,POINT (-96.7179626 43.581934)
2806,-96.71797,43.58746,50,50,0,,,,primary,POINT (-96.71797 43.58746)
2807,-96.717892,43.608046,10,10,0,,,,residential,POINT (-96.717892 43.608046)
2808,-96.7313035,43.5459983,50,50,0,signal,,,primary,POINT (-96.7313035 43.5459983)
2809,-96.8084952,43.5008224,10,10,0,,,,residential,POINT (-96.8084952 43.5008224)
2810,-96.809994,43.501335,10,10,2,,,,residential,POINT (-96.809994 43.501335)
2811,-96.7611678,43.5193889,50,50,0,,,,secondary,POINT (-96.7611678 43.5193889)
2812,-96.7837041,43.5040419,10,10,2,,,,residential,POINT (-96.7837041 43.5040419)
2813,-96.7314252,43.5658506,50,50,0,,,,unclassified,POINT (-96.7314252 43.5658506)
2814,-96.735578,43.566561,50,50,0,,,,unclassified,POINT (-96.735578 43.566561)
2815,-96.737549,43.567624,50,50,0,,,,unclassified,POINT (-96.737549 43.567624)
2816,-96.739255,43.568559,50,50,0,,,,unclassified,POINT (-96.739255 43.568559)
2817,-96.740581,43.569252,50,50,0,,,,unclassified,POINT (-96.740581 43.569252)
2818,-96.788884,43.504592,10,10,0,,,,residential,POINT (-96.788884 43.504592)
2819,-96.7886648,43.5041596,10,10,2,,,,residential,POINT (-96.7886648 43.5041596)
2820,-96.720028,43.522123,50,50,0,,,,tertiary,POINT (-96.720028 43.522123)
2821,-96.672784,43.538021,10,10,2,,,,residential,POINT (-96.672784 43.538021)
2822,-96.7088938,43.5457596,10,10,0,,,,residential,POINT (-96.7088938 43.5457596)
2823,-96.7076517,43.5457602,10,10,0,,,,residential,POINT (-96.7076517 43.5457602)
2824,-96.7051484,43.5457736,10,10,0,,,,residential,POINT (-96.7051484 43.5457736)
2825,-96.7039029,43.5457731,10,10,0,,,,residential,POINT (-96.7039029 43.5457731)
2826,-96.7014099,43.5457641,10,10,0,,,,residential,POINT (-96.7014099 43.5457641)
2827,-96.7001684,43.5457589,10,10,0,,,,residential,POINT (-96.7001684 43.5457589)
2828,-96.6964288,43.545765,50,50,0,,,,tertiary,POINT (-96.6964288 43.545765)
2829,-96.7512319,43.5472335,50,50,0,,,,tertiary,POINT (-96.7512319 43.5472335)
2830,-96.7512548,43.5535753,50,50,0,,,,tertiary,POINT (-96.7512548 43.5535753)
2831,-96.7512586,43.554099,50,50,0,signal,,,tertiary,POINT (-96.7512586 43.554099)
2832,-96.75126,43.5574538,50,50,0,,,,tertiary,POINT (-96.75126 43.5574538)
2833,-96.6733768,43.5040412,10,10,0,,,,residential,POINT (-96.6733768 43.5040412)
2834,-96.6721868,43.5031627,10,10,2,,,,residential,POINT (-96.6721868 43.5031627)
2835,-96.6951916,43.5484839,10,10,0,,,,residential,POINT (-96.6951916 43.5484839)
2836,-96.7929298,43.5802043,10,10,0,,,,residential,POINT (-96.7929298 43.5802043)
2837,-96.7910243,43.5801701,10,10,0,,,,residential,POINT (-96.7910243 43.5801701)
2838,-96.790254,43.580139,10,10,0,,,,residential,POINT (-96.790254 43.580139)
2839,-96.788277,43.580133,10,10,0,,,,residential,POINT (-96.788277 43.580133)
2840,-96.7877878,43.5801342,10,10,2,,,,residential,POINT (-96.7877878 43.5801342)
2841,-96.683774,43.514175,10,10,2,,,,residential,POINT (-96.683774 43.514175)
2842,-96.6575281,43.5559312,10,10,0,,,,residential,POINT (-96.6575281 43.5559312)
2843,-96.6584719,43.5526134,10,10,0,,,,residential,POINT (-96.6584719 43.5526134)
2844,-96.6596443,43.5524714,10,10,0,,,,residential,POINT (-96.6596443 43.5524714)
2845,-96.664764,43.553774,10,10,0,,,,residential,POINT (-96.664764 43.553774)
2846,-96.667113,43.554819,10,10,0,,,,residential,POINT (-96.667113 43.554819)
2847,-96.668077,43.555568,10,10,0,,,,residential,POINT (-96.668077 43.555568)
2848,-96.6715836,43.5572513,50,50,0,,,,secondary,POINT (-96.6715836 43.5572513)
2849,-96.7199611,43.5538231,50,50,0,,,,tertiary,POINT (-96.7199611 43.5538231)
2850,-96.7170824,43.5538251,10,10,0,,,,residential,POINT (-96.7170824 43.5538251)
2851,-96.7156532,43.5538273,10,10,0,,,,residential,POINT (-96.7156532 43.5538273)
2852,-96.7138858,43.5538349,10,10,0,,,,residential,POINT (-96.7138858 43.5538349)
2853,-96.712633,43.553834,10,10,0,,,,residential,POINT (-96.712633 43.553834)
2854,-96.7113939,43.5538248,10,10,0,,,,residential,POINT (-96.7113939 43.5538248)
2855,-96.668188,43.55309,10,10,0,,,,residential,POINT (-96.668188 43.55309)
2856,-96.667703,43.554117,10,10,0,,,,residential,POINT (-96.667703 43.554117)
2857,-96.664178,43.554457,10,10,0,,,,residential,POINT (-96.664178 43.554457)
2858,-96.6914515,43.5530475,50,50,0,,,,tertiary,POINT (-96.6914515 43.5530475)
2859,-96.6901935,43.5530439,10,10,0,,,,residential,POINT (-96.6901935 43.5530439)
2860,-96.6889144,43.5530411,10,10,0,,,,residential,POINT (-96.6889144 43.5530411)
2861,-96.784402,43.516213,10,10,0,,,,residential,POINT (-96.784402 43.516213)
2862,-96.78441,43.515382,10,10,0,,,,residential,POINT (-96.78441 43.515382)
2863,-96.7844112,43.5150511,10,10,0,,,,residential,POINT (-96.7844112 43.5150511)
2864,-96.7300441,43.5276053,10,10,0,,,,residential,POINT (-96.7300441 43.5276053)
2865,-96.731289,43.527599,50,50,0,,,,primary,POINT (-96.731289 43.527599)
2866,-96.80089,43.526923,50,50,0,,,,tertiary,POINT (-96.80089 43.526923)
2867,-96.7312951,43.5272541,50,50,0,,,,primary,POINT (-96.7312951 43.5272541)
2868,-96.732531,43.527238,50,50,0,,,,tertiary,POINT (-96.732531 43.527238)
2869,-96.733768,43.527244,50,50,0,,,,tertiary,POINT (-96.733768 43.527244)
2870,-96.735019,43.527246,50,50,0,,,,tertiary,POINT (-96.735019 43.527246)
2871,-96.736254,43.5272559,50,50,0,,,,tertiary,POINT (-96.736254 43.5272559)
2872,-96.737506,43.527266,50,50,0,,,,tertiary,POINT (-96.737506 43.527266)
2873,-96.738725,43.527265,50,50,0,,,,tertiary,POINT (-96.738725 43.527265)
2874,-96.7399459,43.5272633,50,50,0,,,,tertiary,POINT (-96.7399459 43.5272633)
2875,-96.7262773,43.5274133,10,10,0,,,,residential,POINT (-96.7262773 43.5274133)
2876,-96.727537,43.527414,10,10,0,,,,residential,POINT (-96.727537 43.527414)
2877,-96.7462558,43.5276262,10,10,0,,,,residential,POINT (-96.7462558 43.5276262)
2878,-96.7487328,43.5276367,10,10,0,,,,residential,POINT (-96.7487328 43.5276367)
2879,-96.749994,43.527627,10,10,0,,,,residential,POINT (-96.749994 43.527627)
2880,-96.7512309,43.527614,10,10,0,,,,residential,POINT (-96.7512309 43.527614)
2881,-96.753223,43.527424,10,10,0,,,,residential,POINT (-96.753223 43.527424)
2882,-96.7489828,43.5656986,50,50,0,,,,unclassified,POINT (-96.7489828 43.5656986)
2883,-96.7506399,43.5666316,50,50,0,,,,unclassified,POINT (-96.7506399 43.5666316)
2884,-96.783442,43.539852,10,10,0,,,,residential,POINT (-96.783442 43.539852)
2885,-96.817918,43.5030737,10,10,0,,,,residential,POINT (-96.817918 43.5030737)
2886,-96.790917,43.5115131,50,50,0,,,,tertiary,POINT (-96.790917 43.5115131)
2887,-96.793609,43.511519,10,10,0,,,,residential,POINT (-96.793609 43.511519)
2888,-96.795087,43.512043,10,10,0,,,,residential,POINT (-96.795087 43.512043)
2889,-96.797391,43.513111,10,10,0,,,,residential,POINT (-96.797391 43.513111)
2890,-96.748583,43.511557,10,10,0,,,,residential,POINT (-96.748583 43.511557)
2891,-96.749819,43.511559,10,10,0,,,,residential,POINT (-96.749819 43.511559)
2892,-96.7510817,43.5115593,50,50,0,,,,secondary,POINT (-96.7510817 43.5115593)
2893,-96.7859486,43.5111849,50,50,0,,,,tertiary,POINT (-96.7859486 43.5111849)
2894,-96.787082,43.511183,10,10,0,,,,residential,POINT (-96.787082 43.511183)
2895,-96.789228,43.511176,10,10,0,,,,residential,POINT (-96.789228 43.511176)
2896,-96.7262107,43.5070995,10,10,0,,,,residential,POINT (-96.7262107 43.5070995)
2897,-96.7306727,43.5071095,10,10,0,,,,residential,POINT (-96.7306727 43.5071095)
2898,-96.8117714,43.552751,10,10,0,,,,residential,POINT (-96.8117714 43.552751)
2899,-96.8132515,43.552743,10,10,0,,,,residential,POINT (-96.8132515 43.552743)
2900,-96.7097115,43.5107245,10,10,2,,,,residential,POINT (-96.7097115 43.5107245)
2901,-96.6763878,43.5681069,10,10,0,,,,residential,POINT (-96.6763878 43.5681069)
2902,-96.676732,43.5679351,10,10,0,,,,residential,POINT (-96.676732 43.5679351)
2903,-96.677944,43.5673109,10,10,0,,,,residential,POINT (-96.677944 43.5673109)
2904,-96.67865,43.567301,10,10,0,,,,residential,POINT (-96.67865 43.567301)
2905,-96.7110517,43.500343,50,50,0,,,,secondary,POINT (-96.7110517 43.500343)
2906,-96.711058,43.501085,10,10,2,,,,residential,POINT (-96.711058 43.501085)
2907,-96.689424,43.506679,50,50,0,,,,secondary,POINT (-96.689424 43.506679)
2908,-96.690683,43.50578,10,10,0,,,,residential,POINT (-96.690683 43.50578)
2909,-96.692465,43.504086,10,10,0,,,,residential,POINT (-96.692465 43.504086)
2910,-96.6932034,43.5033978,10,10,0,,,,residential,POINT (-96.6932034 43.5033978)
2911,-96.675942,43.561639,10,10,0,,,,residential,POINT (-96.675942 43.561639)
2912,-96.7335206,43.5873642,50,50,0,,,,unclassified,POINT (-96.7335206 43.5873642)
2913,-96.7313217,43.5873195,50,50,0,,,,unclassified,POINT (-96.7313217 43.5873195)
2914,-96.7310505,43.588045,50,50,0,,,,unclassified,POINT (-96.7310505 43.588045)
2915,-96.7287286,43.5904774,50,50,0,,,,unclassified,POINT (-96.7287286 43.5904774)
2916,-96.7286285,43.5904765,50,50,0,,,,unclassified,POINT (-96.7286285 43.5904765)
2917,-96.699103,43.538588,10,10,0,,,,residential,POINT (-96.699103 43.538588)
2918,-96.697761,43.539085,10,10,0,,,,residential,POINT (-96.697761 43.539085)
2919,-96.6683942,43.5165949,10,10,2,,,,residential,POINT (-96.6683942 43.5165949)
2920,-96.7559291,43.5005986,50,50,0,,,,motorway,POINT (-96.7559291 43.5005986)
2921,-96.7542817,43.5012278,50,50,0,,,,motorway,POINT (-96.7542817 43.5012278)
2922,-96.6911338,43.6099577,50,50,0,,,,secondary,POINT (-96.6911338 43.6099577)
2923,-96.6714089,43.5245581,50,50,0,,,,secondary,POINT (-96.6714089 43.5245581)
2924,-96.669651,43.524548,10,10,0,,,,residential,POINT (-96.669651 43.524548)
2925,-96.6674458,43.5245655,10,10,0,,,,residential,POINT (-96.6674458 43.5245655)
2926,-96.666362,43.524564,10,10,0,,,,residential,POINT (-96.666362 43.524564)
2927,-96.801983,43.52529,10,10,0,,,,residential,POINT (-96.801983 43.52529)
2928,-96.802002,43.522504,50,50,0,,,,tertiary,POINT (-96.802002 43.522504)
2929,-96.7356574,43.5472858,10,10,0,,,,residential,POINT (-96.7356574 43.5472858)
2930,-96.7356491,43.5459824,10,10,0,,,,residential,POINT (-96.7356491 43.5459824)
2931,-96.7362812,43.5366852,50,50,0,signal,,,tertiary,POINT (-96.7362812 43.5366852)
2932,-96.7362788,43.5357846,50,50,0,,,,tertiary,POINT (-96.7362788 43.5357846)
2933,-96.7362714,43.5348735,50,50,0,,,,tertiary,POINT (-96.7362714 43.5348735)
2934,-96.7362731,43.533057,50,50,0,,,,tertiary,POINT (-96.7362731 43.533057)
2935,-96.6743196,43.5147999,10,10,0,,,,residential,POINT (-96.6743196 43.5147999)
2936,-96.696431,43.517639,10,10,0,,,,residential,POINT (-96.696431 43.517639)
2937,-96.6953622,43.5174609,10,10,2,,,,residential,POINT (-96.6953622 43.5174609)
2938,-96.6917776,43.5147299,10,10,2,,,,residential,POINT (-96.6917776 43.5147299)
2939,-96.7660088,43.6019251,50,50,0,,,,unclassified,POINT (-96.7660088 43.6019251)
2940,-96.7682807,43.6059663,50,50,0,,,,unclassified,POINT (-96.7682807 43.6059663)
2941,-96.7686938,43.6081999,50,50,0,,,,unclassified,POINT (-96.7686938 43.6081999)
2942,-96.7267841,43.601459,10,10,2,,,,residential,POINT (-96.7267841 43.601459)
2943,-96.724764,43.600428,10,10,0,,,,residential,POINT (-96.724764 43.600428)
2944,-96.723553,43.600401,10,10,0,,,,residential,POINT (-96.723553 43.600401)
2945,-96.81259,43.548787,10,10,0,,,,residential,POINT (-96.81259 43.548787)
2946,-96.813146,43.55021,10,10,0,,,,residential,POINT (-96.813146 43.55021)
2947,-96.7213699,43.5709731,50,50,0,signal,,,secondary,POINT (-96.7213699 43.5709731)
2948,-96.7213782,43.5730205,50,50,0,,,,secondary,POINT (-96.7213782 43.5730205)
2949,-96.7222474,43.5959826,50,50,0,,,,tertiary,POINT (-96.7222474 43.5959826)
2950,-96.666896,43.507611,10,10,0,,,,residential,POINT (-96.666896 43.507611)
2951,-96.6666461,43.5066739,10,10,0,,,,residential,POINT (-96.6666461 43.5066739)
2952,-96.6657585,43.5044304,10,10,0,,,,residential,POINT (-96.6657585 43.5044304)
2953,-96.792702,43.538703,10,10,0,,,,residential,POINT (-96.792702 43.538703)
2954,-96.795959,43.538786,10,10,0,,,,residential,POINT (-96.795959 43.538786)
2955,-96.7262765,43.5212469,50,50,0,,,,tertiary,POINT (-96.7262765 43.5212469)
2956,-96.724799,43.52123,10,10,0,,,,residential,POINT (-96.724799 43.52123)
2957,-96.724073,43.521193,10,10,2,,,,residential,POINT (-96.724073 43.521193)
2958,-96.721218,43.521109,10,10,0,,,,residential,POINT (-96.721218 43.521109)
2959,-96.707923,43.521177,10,10,0,,,,residential,POINT (-96.707923 43.521177)
2960,-96.6815155,43.5493,10,10,2,,,,residential,POINT (-96.6815155 43.5493)
2961,-96.6815053,43.5512122,50,50,0,signal,,,tertiary,POINT (-96.6815053 43.5512122)
2962,-96.808139,43.531332,10,10,2,,,,residential,POINT (-96.808139 43.531332)
